开盘,收盘,日期
1.206,1.21,2022-09-26
1.212,1.217,2022-09-27
1.217,1.162,2022-09-28
1.167,1.169,2022-09-29
1.165,1.147,2022-09-30
1.147,1.118,2022-10-10
1.118,1.137,2022-10-11
1.138,1.169,2022-10-12
1.161,1.183,2022-10-13
1.195,1.209,2022-10-14
1.201,1.209,2022-10-17
1.211,1.205,2022-10-18
1.205,1.191,2022-10-19
1.189,1.176,2022-10-20
1.176,1.173,2022-10-21
1.172,1.171,2022-10-24
1.173,1.162,2022-10-25
1.159,1.184,2022-10-26
1.181,1.173,2022-10-27
1.164,1.12,2022-10-28
1.113,1.121,2022-10-31
1.116,1.173,2022-11-01
1.164,1.196,2022-11-02
1.184,1.192,2022-11-03
1.199,1.239,2022-11-04
1.238,1.245,2022-11-07
1.238,1.245,2022-11-08
1.246,1.23,2022-11-09
1.228,1.212,2022-11-10
1.243,1.217,2022-11-11
1.212,1.192,2022-11-14
1.192,1.221,2022-11-15
1.22,1.198,2022-11-16
1.201,1.189,2022-11-17
1.186,1.175,2022-11-18
1.168,1.183,2022-11-21
1.178,1.174,2022-11-22
1.173,1.184,2022-11-23
1.184,1.192,2022-11-24
1.189,1.168,2022-11-25
1.15,1.158,2022-11-28
1.152,1.174,2022-11-29
1.174,1.173,2022-11-30
1.186,1.191,2022-12-01
1.19,1.185,2022-12-02
1.187,1.212,2022-12-05
1.203,1.206,2022-12-06
1.204,1.202,2022-12-07
1.2,1.19,2022-12-08
1.184,1.2,2022-12-09
1.193,1.173,2022-12-12
1.176,1.18,2022-12-13
1.181,1.177,2022-12-14
1.177,1.182,2022-12-15
1.176,1.157,2022-12-16
1.157,1.136,2022-12-19
1.131,1.138,2022-12-20
1.138,1.124,2022-12-21
1.126,1.101,2022-12-22
1.095,1.1,2022-12-23
1.096,1.123,2022-12-26
1.125,1.144,2022-12-27
1.136,1.134,2022-12-28
1.126,1.124,2022-12-29
1.134,1.119,2022-12-30
1.119,1.147,2023-01-03
1.144,1.132,2023-01-04
1.132,1.146,2023-01-05
1.145,1.164,2023-01-06
1.165,1.18,2023-01-09
1.176,1.167,2023-01-10
1.168,1.162,2023-01-11
1.163,1.164,2023-01-12
1.165,1.166,2023-01-13
1.161,1.179,2023-01-16
1.179,1.189,2023-01-17
1.18,1.189,2023-01-18
1.185,1.195,2023-01-19
1.195,1.226,2023-01-20
1.248,1.253,2023-01-30
1.246,1.262,2023-01-31
1.264,1.308,2023-02-01
1.306,1.295,2023-02-02
1.292,1.279,2023-02-03
1.279,1.271,2023-02-06
1.267,1.278,2023-02-07
1.273,1.262,2023-02-08
1.26,1.28,2023-02-09
1.277,1.266,2023-02-10
1.267,1.276,2023-02-13
1.275,1.288,2023-02-14
1.287,1.278,2023-02-15
1.274,1.241,2023-02-16
1.241,1.232,2023-02-17
1.23,1.251,2023-02-20
1.247,1.276,2023-02-21
1.268,1.268,2023-02-22
1.267,1.27,2023-02-23
1.267,1.255,2023-02-24
1.252,1.243,2023-02-27
1.243,1.254,2023-02-28
1.246,1.259,2023-03-01
1.25,1.233,2023-03-02
1.231,1.233,2023-03-03
1.231,1.225,2023-03-06
1.225,1.206,2023-03-07
1.2,1.203,2023-03-08
1.206,1.198,2023-03-09
1.189,1.177,2023-03-10
1.174,1.176,2023-03-13
1.176,1.166,2023-03-14
1.17,1.177,2023-03-15
1.175,1.146,2023-03-16
1.156,1.154,2023-03-17
1.158,1.161,2023-03-20
1.16,1.176,2023-03-21
1.178,1.171,2023-03-22
1.17,1.175,2023-03-23
1.17,1.173,2023-03-24
1.176,1.171,2023-03-27
1.17,1.158,2023-03-28
1.156,1.151,2023-03-29
1.151,1.153,2023-03-30
1.155,1.162,2023-03-31
1.163,1.18,2023-04-03
1.18,1.169,2023-04-04
1.169,1.178,2023-04-06
1.179,1.177,2023-04-07
1.177,1.173,2023-04-10
1.173,1.184,2023-04-11
1.187,1.192,2023-04-12
1.191,1.178,2023-04-13
1.177,1.194,2023-04-14
1.194,1.202,2023-04-17
1.202,1.193,2023-04-18
1.195,1.181,2023-04-19
1.179,1.166,2023-04-20
1.164,1.134,2023-04-21
1.129,1.124,2023-04-24
1.124,1.097,2023-04-25
1.098,1.116,2023-04-26
1.116,1.11,2023-04-27
1.111,1.121,2023-04-28
1.11,1.11,2023-05-04
1.11,1.09,2023-05-05
1.09,1.104,2023-05-08
1.104,1.109,2023-05-09
1.109,1.112,2023-05-10
1.114,1.114,2023-05-11
1.112,1.087,2023-05-12
1.082,1.111,2023-05-15
1.118,1.107,2023-05-16
1.107,1.111,2023-05-17
1.116,1.109,2023-05-18
1.105,1.104,2023-05-19
1.108,1.106,2023-05-22
1.103,1.091,2023-05-23
1.088,1.088,2023-05-24
1.083,1.082,2023-05-25
1.082,1.077,2023-05-26
1.079,1.072,2023-05-29
1.069,1.071,2023-05-30
1.07,1.073,2023-05-31
1.074,1.082,2023-06-01
1.079,1.098,2023-06-02
1.098,1.087,2023-06-05
1.088,1.066,2023-06-06
1.067,1.06,2023-06-07
1.06,1.064,2023-06-08
1.064,1.071,2023-06-09
1.067,1.075,2023-06-12
1.076,1.076,2023-06-13
1.082,1.075,2023-06-14
1.078,1.094,2023-06-15
1.096,1.106,2023-06-16
1.106,1.1,2023-06-19
1.101,1.098,2023-06-20
