收盘,日期
0.966,2025-09-26
0.994,2025-09-29
1.011,2025-09-30
1.051,2025-10-09
1.015,2025-10-10
1.014,2025-10-13
0.99,2025-10-14
1.008,2025-10-15
1.006,2025-10-16
0.976,2025-10-17
0.982,2025-10-20
0.993,2025-10-21
0.985,2025-10-22
0.993,2025-10-23
1.003,2025-10-24
1.016,2025-10-27
1.008,2025-10-28
1.044,2025-10-29
1.048,2025-10-30
1.035,2025-10-31
1.034,2025-11-03
1.013,2025-11-04
1.028,2025-11-05
1.047,2025-11-06
1.059,2025-11-07
1.055,2025-11-10
1.048,2025-11-11
1.035,2025-11-12
1.065,2025-11-13
1.049,2025-11-14
1.04,2025-11-17
1.018,2025-11-18
1.027,2025-11-19
1.011,2025-11-20
0.977,2025-11-21
0.973,2025-11-24
0.985,2025-11-25
0.986,2025-11-26
0.986,2025-11-27
0.994,2025-11-28
1.009,2025-12-01
1.0,2025-12-02
0.998,2025-12-03
1.004,2025-12-04
1.015,2025-12-05
1.023,2025-12-08
1.011,2025-12-09
1.011,2025-12-10
1.007,2025-12-11
1.015,2025-12-12
1.006,2025-12-15
0.989,2025-12-16
1.008,2025-12-17
0.998,2025-12-18
1.006,2025-12-19
1.019,2025-12-22
1.022,2025-12-23
1.028,2025-12-24
1.031,2025-12-25
1.051,2025-12-26
1.038,2025-12-29
1.047,2025-12-30
1.047,2025-12-31
1.062,2026-01-05
1.087,2026-01-06
1.085,2026-01-07
1.077,2026-01-08
1.086,2026-01-09
1.086,2026-01-12
1.088,2026-01-13
1.084,2026-01-14
1.093,2026-01-15
1.093,2026-01-16
1.099,2026-01-19
1.093,2026-01-20
1.098,2026-01-21
1.094,2026-01-22
1.109,2026-01-23
