开盘,收盘,日期
0.98,0.981,2022-11-29
0.981,0.979,2022-11-30
0.986,0.995,2022-12-01
0.996,1.006,2022-12-02
1.008,0.98,2022-12-05
0.976,0.971,2022-12-06
0.97,0.977,2022-12-07
0.968,0.988,2022-12-08
0.987,0.974,2022-12-09
0.97,0.961,2022-12-12
0.961,0.935,2022-12-13
0.943,0.928,2022-12-14
0.932,0.937,2022-12-15
0.934,0.918,2022-12-16
0.918,0.912,2022-12-19
0.911,0.918,2022-12-20
0.918,0.894,2022-12-21
0.896,0.866,2022-12-22
0.864,0.851,2022-12-23
0.85,0.904,2022-12-26
0.906,0.926,2022-12-27
0.925,0.93,2022-12-28
0.93,0.925,2022-12-29
0.924,0.932,2022-12-30
0.93,0.941,2023-01-03
0.938,0.918,2023-01-04
0.927,0.931,2023-01-05
0.936,0.976,2023-01-06
0.976,0.976,2023-01-09
0.976,0.98,2023-01-10
0.98,0.969,2023-01-11
0.97,0.972,2023-01-12
0.973,0.97,2023-01-13
0.976,0.981,2023-01-16
0.981,0.984,2023-01-17
0.987,0.988,2023-01-18
0.982,0.987,2023-01-19
0.987,1.01,2023-01-20
1.012,1.016,2023-01-30
1.016,1.026,2023-01-31
1.022,1.021,2023-02-01
1.021,1.012,2023-02-02
1.012,0.995,2023-02-03
0.993,0.99,2023-02-06
0.99,0.987,2023-02-07
0.99,0.983,2023-02-08
0.983,0.994,2023-02-09
0.985,0.98,2023-02-10
0.976,0.98,2023-02-13
0.98,0.981,2023-02-14
0.982,0.975,2023-02-15
0.971,0.958,2023-02-16
0.957,0.935,2023-02-17
0.948,0.959,2023-02-20
0.959,0.972,2023-02-21
0.969,0.965,2023-02-22
0.973,0.99,2023-02-23
0.996,0.974,2023-02-24
0.974,0.975,2023-02-27
0.976,0.98,2023-02-28
0.978,0.97,2023-03-01
0.972,0.954,2023-03-02
0.954,0.957,2023-03-03
0.957,0.989,2023-03-06
0.989,0.981,2023-03-07
0.981,0.969,2023-03-08
0.968,0.963,2023-03-09
0.958,0.954,2023-03-10
0.954,0.953,2023-03-13
0.95,0.936,2023-03-14
0.936,0.932,2023-03-15
0.923,0.889,2023-03-16
0.895,0.883,2023-03-17
0.887,0.891,2023-03-20
0.889,0.896,2023-03-21
0.9,0.893,2023-03-22
0.895,0.887,2023-03-23
0.887,0.896,2023-03-24
0.892,0.915,2023-03-27
0.91,0.903,2023-03-28
0.911,0.905,2023-03-29
0.905,0.916,2023-03-30
0.916,0.914,2023-03-31
0.915,0.924,2023-04-03
0.924,0.904,2023-04-04
0.904,0.911,2023-04-06
0.91,0.908,2023-04-07
0.914,0.927,2023-04-10
0.927,0.922,2023-04-11
0.917,0.901,2023-04-12
0.906,0.898,2023-04-13
0.898,0.9,2023-04-14
0.9,0.905,2023-04-17
0.905,0.923,2023-04-18
0.921,0.906,2023-04-19
