收盘,日期
1.545,2025-09-26
1.56,2025-09-29
1.609,2025-09-30
1.641,2025-10-09
1.547,2025-10-10
1.546,2025-10-13
1.478,2025-10-14
1.491,2025-10-15
1.474,2025-10-16
1.417,2025-10-17
1.424,2025-10-20
1.467,2025-10-21
1.469,2025-10-22
1.466,2025-10-23
1.527,2025-10-24
1.545,2025-10-27
1.536,2025-10-28
1.54,2025-10-29
1.516,2025-10-30
1.487,2025-10-31
1.472,2025-11-03
1.439,2025-11-04
1.426,2025-11-05
1.464,2025-11-06
1.432,2025-11-07
1.415,2025-11-10
1.393,2025-11-11
1.384,2025-11-12
1.405,2025-11-13
1.368,2025-11-14
1.375,2025-11-17
1.391,2025-11-18
1.378,2025-11-19
1.367,2025-11-20
1.331,2025-11-21
1.351,2025-11-24
1.379,2025-11-25
1.394,2025-11-26
1.386,2025-11-27
1.398,2025-11-28
1.421,2025-12-01
1.397,2025-12-02
1.377,2025-12-03
1.387,2025-12-04
1.395,2025-12-05
1.413,2025-12-08
1.404,2025-12-09
1.409,2025-12-10
1.378,2025-12-11
1.412,2025-12-12
1.373,2025-12-15
1.348,2025-12-16
1.382,2025-12-17
1.379,2025-12-18
1.372,2025-12-19
1.38,2025-12-22
1.381,2025-12-23
1.401,2025-12-24
1.411,2025-12-25
1.418,2025-12-26
1.428,2025-12-29
1.447,2025-12-30
1.445,2025-12-31
1.512,2026-01-05
1.539,2026-01-06
1.533,2026-01-07
1.553,2026-01-08
1.614,2026-01-09
1.741,2026-01-12
1.672,2026-01-13
1.71,2026-01-14
1.666,2026-01-15
1.678,2026-01-16
1.653,2026-01-19
1.635,2026-01-20
1.679,2026-01-21
1.696,2026-01-22
1.727,2026-01-23
