收盘,日期
1.788,2025-09-26
1.826,2025-09-29
1.827,2025-09-30
1.874,2025-10-09
1.806,2025-10-10
1.87,2025-10-13
1.744,2025-10-14
1.735,2025-10-15
1.716,2025-10-16
1.649,2025-10-17
1.645,2025-10-20
1.68,2025-10-21
1.665,2025-10-22
1.654,2025-10-23
1.732,2025-10-24
1.797,2025-10-27
1.794,2025-10-28
1.801,2025-10-29
1.775,2025-10-30
1.696,2025-10-31
1.678,2025-11-03
1.694,2025-11-04
1.68,2025-11-05
1.737,2025-11-06
1.741,2025-11-07
1.77,2025-11-10
1.747,2025-11-11
1.727,2025-11-12
1.735,2025-11-13
1.689,2025-11-14
1.67,2025-11-17
1.705,2025-11-18
1.697,2025-11-19
1.657,2025-11-20
1.587,2025-11-21
1.621,2025-11-24
1.623,2025-11-25
1.623,2025-11-26
1.613,2025-11-27
1.649,2025-11-28
1.678,2025-12-01
1.655,2025-12-02
1.653,2025-12-03
1.694,2025-12-04
1.696,2025-12-05
1.725,2025-12-08
1.714,2025-12-09
1.726,2025-12-10
1.721,2025-12-11
1.782,2025-12-12
1.764,2025-12-15
1.75,2025-12-16
1.77,2025-12-17
1.74,2025-12-18
1.737,2025-12-19
1.815,2025-12-22
1.844,2025-12-23
1.852,2025-12-24
1.855,2025-12-25
1.83,2025-12-26
1.806,2025-12-29
1.814,2025-12-30
1.811,2025-12-31
1.911,2026-01-05
1.983,2026-01-06
2.134,2026-01-07
2.118,2026-01-08
2.109,2026-01-09
2.138,2026-01-12
2.067,2026-01-13
2.116,2026-01-14
2.223,2026-01-15
2.31,2026-01-16
2.294,2026-01-19
2.272,2026-01-20
2.279,2026-01-21
2.226,2026-01-22
2.273,2026-01-23
