收盘,日期
1.449266,2025-09-26
1.463249,2025-09-29
1.47923,2025-09-30
1.505199,2025-10-09
1.43728,2025-10-10
1.449266,2025-10-13
1.398327,2025-10-14
1.416306,2025-10-15
1.403321,2025-10-16
1.358375,2025-10-17
1.364368,2025-10-20
1.398327,2025-10-21
1.402322,2025-10-22
1.388339,2025-10-23
1.435283,2025-10-24
1.45426,2025-10-27
1.445271,2025-10-28
1.458255,2025-10-29
1.441276,2025-10-30
1.432286,2025-10-31
1.415307,2025-11-03
1.396329,2025-11-04
1.398327,2025-11-05
1.426294,2025-11-06
1.420301,2025-11-07
1.409314,2025-11-10
1.399326,2025-11-11
1.394332,2025-11-12
1.40432,2025-11-13
1.38734,2025-11-14
1.383345,2025-11-17
1.37935,2025-11-18
1.366365,2025-11-19
1.353381,2025-11-20
1.304439,2025-11-21
1.322418,2025-11-24
1.339398,2025-11-25
1.349385,2025-11-26
1.35438,2025-11-27
1.366365,2025-11-28
1.371359,2025-12-01
1.355378,2025-12-02
1.342394,2025-12-03
1.355378,2025-12-04
1.37036,2025-12-05
1.396329,2025-12-08
1.389338,2025-12-09
1.393333,2025-12-10
1.381347,2025-12-11
1.394332,2025-12-12
1.374356,2025-12-15
1.346389,2025-12-16
1.375355,2025-12-17
1.36237,2025-12-18
1.369362,2025-12-19
1.386341,2025-12-22
1.392334,2025-12-23
1.41231,2025-12-24
1.423297,2025-12-25
1.419302,2025-12-26
1.425295,2025-12-29
1.433285,2025-12-30
1.423297,2025-12-31
1.467245,2026-01-05
1.486222,2026-01-06
1.515187,2026-01-07
1.531168,2026-01-08
1.566126,2026-01-09
1.61307,2026-01-12
1.567125,2026-01-13
1.600086,2026-01-14
1.5881,2026-01-15
1.618064,2026-01-16
1.611,2026-01-19
1.588,2026-01-20
1.614,2026-01-21
1.618,2026-01-22
1.645,2026-01-23
