收盘,日期
1.416,2025-09-26
1.433,2025-09-29
1.453,2025-09-30
1.469,2025-10-09
1.434,2025-10-10
1.425,2025-10-13
1.394,2025-10-14
1.416,2025-10-15
1.403,2025-10-16
1.35,2025-10-17
1.367,2025-10-20
1.39,2025-10-21
1.385,2025-10-22
1.38,2025-10-23
1.414,2025-10-24
1.43,2025-10-27
1.428,2025-10-28
1.446,2025-10-29
1.428,2025-10-30
1.444,2025-10-31
1.455,2025-11-03
1.427,2025-11-04
1.424,2025-11-05
1.439,2025-11-06
1.438,2025-11-07
1.442,2025-11-10
1.435,2025-11-11
1.43,2025-11-12
1.449,2025-11-13
1.428,2025-11-14
1.434,2025-11-17
1.417,2025-11-18
1.401,2025-11-19
1.392,2025-11-20
1.348,2025-11-21
1.374,2025-11-24
1.394,2025-11-25
1.387,2025-11-26
1.394,2025-11-27
1.417,2025-11-28
1.428,2025-12-01
1.415,2025-12-02
1.385,2025-12-03
1.384,2025-12-04
1.411,2025-12-05
1.432,2025-12-08
1.424,2025-12-09
1.43,2025-12-10
1.412,2025-12-11
1.423,2025-12-12
1.407,2025-12-15
1.381,2025-12-16
1.407,2025-12-17
1.398,2025-12-18
1.406,2025-12-19
1.418,2025-12-22
1.42,2025-12-23
1.444,2025-12-24
1.46,2025-12-25
1.464,2025-12-26
1.457,2025-12-29
1.465,2025-12-30
1.467,2025-12-31
1.515,2026-01-05
1.527,2026-01-06
1.533,2026-01-07
1.556,2026-01-08
1.595,2026-01-09
1.673,2026-01-12
1.638,2026-01-13
1.668,2026-01-14
1.639,2026-01-15
1.632,2026-01-16
1.616,2026-01-19
1.581,2026-01-20
1.585,2026-01-21
1.604,2026-01-22
1.638,2026-01-23
