开盘,收盘,日期
0.615,0.63,2023-01-03
0.631,0.646,2023-01-04
0.655,0.654,2023-01-05
0.656,0.639,2023-01-06
0.642,0.657,2023-01-09
0.657,0.651,2023-01-10
0.653,0.663,2023-01-11
0.667,0.654,2023-01-12
0.658,0.677,2023-01-13
0.68,0.684,2023-01-16
0.685,0.673,2023-01-17
0.673,0.67,2023-01-18
0.669,0.67,2023-01-19
0.672,0.675,2023-01-20
0.684,0.669,2023-01-30
0.669,0.644,2023-01-31
0.64,0.663,2023-02-01
0.668,0.677,2023-02-02
0.675,0.678,2023-02-03
0.67,0.643,2023-02-06
0.643,0.648,2023-02-07
0.65,0.644,2023-02-08
0.64,0.65,2023-02-09
0.656,0.632,2023-02-10
0.631,0.636,2023-02-13
0.641,0.634,2023-02-14
0.633,0.616,2023-02-15
0.619,0.618,2023-02-16
0.615,0.618,2023-02-17
0.622,0.629,2023-02-20
0.627,0.617,2023-02-21
0.615,0.607,2023-02-22
0.609,0.614,2023-02-23
0.616,0.607,2023-02-24
0.6,0.596,2023-02-27
0.601,0.601,2023-02-28
0.604,0.62,2023-03-01
0.619,0.614,2023-03-02
0.62,0.623,2023-03-03
0.627,0.625,2023-03-06
0.626,0.614,2023-03-07
0.609,0.597,2023-03-08
0.599,0.597,2023-03-09
0.59,0.583,2023-03-10
0.582,0.578,2023-03-13
0.576,0.565,2023-03-14
0.574,0.584,2023-03-15
0.584,0.579,2023-03-16
0.589,0.582,2023-03-17
0.584,0.562,2023-03-20
0.567,0.582,2023-03-21
0.587,0.585,2023-03-22
0.583,0.58,2023-03-23
0.584,0.579,2023-03-24
0.582,0.587,2023-03-27
0.587,0.578,2023-03-28
0.581,0.577,2023-03-29
0.578,0.572,2023-03-30
0.576,0.57,2023-03-31
0.571,0.561,2023-04-03
0.562,0.564,2023-04-04
0.564,0.575,2023-04-06
0.579,0.598,2023-04-07
0.602,0.609,2023-04-10
0.606,0.599,2023-04-11
0.602,0.604,2023-04-12
0.601,0.617,2023-04-13
0.627,0.621,2023-04-14
0.619,0.618,2023-04-17
0.617,0.613,2023-04-18
0.615,0.607,2023-04-19
0.609,0.597,2023-04-20
0.6,0.59,2023-04-21
0.594,0.594,2023-04-24
0.598,0.577,2023-04-25
0.578,0.583,2023-04-26
0.583,0.587,2023-04-27
0.59,0.588,2023-04-28
0.584,0.586,2023-05-04
0.588,0.59,2023-05-05
0.592,0.589,2023-05-08
0.59,0.566,2023-05-09
0.569,0.569,2023-05-10
0.572,0.567,2023-05-11
0.574,0.566,2023-05-12
0.565,0.57,2023-05-15
0.573,0.574,2023-05-16
0.576,0.562,2023-05-17
0.563,0.553,2023-05-18
0.552,0.552,2023-05-19
0.553,0.563,2023-05-22
0.564,0.565,2023-05-23
0.565,0.559,2023-05-24
0.558,0.548,2023-05-25
0.548,0.544,2023-05-26
0.548,0.538,2023-05-29
0.539,0.541,2023-05-30
0.538,0.526,2023-05-31
0.529,0.536,2023-06-01
0.542,0.548,2023-06-02
0.549,0.544,2023-06-05
0.545,0.535,2023-06-06
0.542,0.542,2023-06-07
0.542,0.539,2023-06-08
0.54,0.547,2023-06-09
0.545,0.537,2023-06-12
0.538,0.538,2023-06-13
0.54,0.531,2023-06-14
0.535,0.538,2023-06-15
0.544,0.556,2023-06-16
0.556,0.547,2023-06-19
0.55,0.531,2023-06-20
0.527,0.517,2023-06-21
0.51,0.516,2023-06-26
0.514,0.518,2023-06-27
0.517,0.512,2023-06-28
0.513,0.51,2023-06-29
0.508,0.517,2023-06-30
0.516,0.52,2023-07-03
0.519,0.541,2023-07-04
0.539,0.529,2023-07-05
0.528,0.519,2023-07-06
0.516,0.518,2023-07-07
0.523,0.52,2023-07-10
0.522,0.524,2023-07-11
0.524,0.515,2023-07-12
0.52,0.535,2023-07-13
0.536,0.53,2023-07-14
0.528,0.526,2023-07-17
0.529,0.528,2023-07-18
0.525,0.521,2023-07-19
0.523,0.518,2023-07-20
0.518,0.524,2023-07-21
0.523,0.524,2023-07-24
0.53,0.535,2023-07-25
0.533,0.537,2023-07-26
0.538,0.539,2023-07-27
0.539,0.555,2023-07-28
0.561,0.551,2023-07-31
0.551,0.549,2023-08-01
0.55,0.53,2023-08-02
0.527,0.534,2023-08-03
0.537,0.534,2023-08-04
0.531,0.51,2023-08-07
0.506,0.507,2023-08-08
0.507,0.515,2023-08-09
0.515,0.516,2023-08-10
0.517,0.509,2023-08-11
0.505,0.504,2023-08-14
0.505,0.508,2023-08-15
0.505,0.504,2023-08-16
0.501,0.501,2023-08-17
0.5,0.485,2023-08-18
0.482,0.483,2023-08-21
0.486,0.487,2023-08-22
0.486,0.481,2023-08-23
0.484,0.499,2023-08-24
0.495,0.495,2023-08-25
0.516,0.504,2023-08-28
0.505,0.516,2023-08-29
0.522,0.513,2023-08-30
0.513,0.501,2023-08-31
0.502,0.5,2023-09-01
0.503,0.506,2023-09-04
0.505,0.503,2023-09-05
0.5,0.495,2023-09-06
0.495,0.491,2023-09-07
0.49,0.491,2023-09-08
0.491,0.505,2023-09-11
0.504,0.505,2023-09-12
0.503,0.498,2023-09-13
0.498,0.498,2023-09-14
0.5,0.506,2023-09-15
0.505,0.511,2023-09-18
0.51,0.509,2023-09-19
0.508,0.501,2023-09-20
0.501,0.493,2023-09-21
0.494,0.5,2023-09-22
0.499,0.503,2023-09-25
0.505,0.499,2023-09-26
0.497,0.512,2023-09-27
0.513,0.504,2023-09-28
0.5,0.5,2023-10-09
0.501,0.496,2023-10-10
0.5,0.515,2023-10-11
0.517,0.526,2023-10-12
0.52,0.522,2023-10-13
0.52,0.512,2023-10-16
0.515,0.516,2023-10-17
0.516,0.5,2023-10-18
0.495,0.494,2023-10-19
0.492,0.489,2023-10-20
0.486,0.488,2023-10-23
0.488,0.497,2023-10-24
0.504,0.499,2023-10-25
0.498,0.49,2023-10-26
0.493,0.518,2023-10-27
0.519,0.534,2023-10-30
0.533,0.528,2023-10-31
0.529,0.529,2023-11-01
0.532,0.528,2023-11-02
0.533,0.541,2023-11-03
0.548,0.561,2023-11-06
0.559,0.554,2023-11-07
0.554,0.554,2023-11-08
0.555,0.552,2023-11-09
0.547,0.544,2023-11-10
0.547,0.539,2023-11-13
0.542,0.545,2023-11-14
0.558,0.55,2023-11-15
0.552,0.539,2023-11-16
0.536,0.542,2023-11-17
0.544,0.541,2023-11-20
0.544,0.539,2023-11-21
0.539,0.527,2023-11-22
0.528,0.535,2023-11-23
0.535,0.531,2023-11-24
0.532,0.533,2023-11-27
0.532,0.538,2023-11-28
0.538,0.524,2023-11-29
0.522,0.525,2023-11-30
0.523,0.525,2023-12-01
0.525,0.494,2023-12-04
0.494,0.485,2023-12-05
0.487,0.488,2023-12-06
0.487,0.48,2023-12-07
0.481,0.477,2023-12-08
0.472,0.476,2023-12-11
0.477,0.481,2023-12-12
0.478,0.472,2023-12-13
0.478,0.485,2023-12-14
0.487,0.485,2023-12-15
0.484,0.476,2023-12-18
0.475,0.471,2023-12-19
0.474,0.47,2023-12-20
0.465,0.465,2023-12-21
0.466,0.456,2023-12-22
0.457,0.458,2023-12-25
0.458,0.452,2023-12-26
0.455,0.463,2023-12-27
0.464,0.48,2023-12-28
0.481,0.481,2023-12-29
0.481,0.473,2024-01-02
0.471,0.469,2024-01-03
0.47,0.471,2024-01-04
0.468,0.455,2024-01-05
0.454,0.44,2024-01-08
0.443,0.448,2024-01-09
0.448,0.453,2024-01-10
0.459,0.459,2024-01-11
0.456,0.452,2024-01-12
0.45,0.452,2024-01-15
0.45,0.446,2024-01-16
0.444,0.424,2024-01-17
0.426,0.431,2024-01-18
0.428,0.415,2024-01-19
