收盘,日期
0.884,2025-09-26
0.885,2025-09-29
0.886,2025-09-30
0.884,2025-10-09
0.884,2025-10-10
0.872,2025-10-13
0.869,2025-10-14
0.88,2025-10-15
0.88,2025-10-16
0.87,2025-10-17
0.873,2025-10-20
0.879,2025-10-21
0.876,2025-10-22
0.877,2025-10-23
0.873,2025-10-24
0.875,2025-10-27
0.875,2025-10-28
0.878,2025-10-29
0.872,2025-10-30
0.877,2025-10-31
0.88,2025-11-03
0.872,2025-11-04
0.87,2025-11-05
0.868,2025-11-06
0.866,2025-11-07
0.888,2025-11-10
0.886,2025-11-11
0.889,2025-11-12
0.896,2025-11-13
0.892,2025-11-14
0.886,2025-11-17
0.881,2025-11-18
0.876,2025-11-19
0.871,2025-11-20
0.854,2025-11-21
0.859,2025-11-24
0.863,2025-11-25
0.866,2025-11-26
0.865,2025-11-27
0.866,2025-11-28
0.874,2025-12-01
0.87,2025-12-02
0.866,2025-12-03
0.862,2025-12-04
0.868,2025-12-05
0.872,2025-12-08
0.866,2025-12-09
0.867,2025-12-10
0.858,2025-12-11
0.858,2025-12-12
0.859,2025-12-15
0.856,2025-12-16
0.866,2025-12-17
0.866,2025-12-18
0.881,2025-12-19
0.881,2025-12-22
0.872,2025-12-23
0.873,2025-12-24
0.877,2025-12-25
0.874,2025-12-26
0.866,2025-12-29
0.862,2025-12-30
0.863,2025-12-31
0.874,2026-01-05
0.883,2026-01-06
0.886,2026-01-07
0.887,2026-01-08
0.899,2026-01-09
0.905,2026-01-12
0.909,2026-01-13
0.904,2026-01-14
0.901,2026-01-15
0.89,2026-01-16
0.894,2026-01-19
0.895,2026-01-20
0.889,2026-01-21
0.887,2026-01-22
0.897,2026-01-23
