收盘,日期
2.064,2025-09-26
2.121,2025-09-29
2.12,2025-09-30
2.134,2025-10-09
2.039,2025-10-10
2.015,2025-10-13
1.94,2025-10-14
1.978,2025-10-15
1.986,2025-10-16
1.925,2025-10-17
1.96,2025-10-20
2.02,2025-10-21
2.004,2025-10-22
2.004,2025-10-23
2.075,2025-10-24
2.116,2025-10-27
2.112,2025-10-28
2.175,2025-10-29
2.139,2025-10-30
2.091,2025-10-31
2.098,2025-11-03
2.052,2025-11-04
2.071,2025-11-05
2.11,2025-11-06
2.098,2025-11-07
2.08,2025-11-10
2.053,2025-11-11
2.045,2025-11-12
2.096,2025-11-13
2.041,2025-11-14
2.034,2025-11-17
2.012,2025-11-18
2.015,2025-11-19
1.993,2025-11-20
1.914,2025-11-21
1.922,2025-11-24
1.952,2025-11-25
1.994,2025-11-26
1.984,2025-11-27
2.0,2025-11-28
2.026,2025-12-01
2.01,2025-12-02
1.989,2025-12-03
2.009,2025-12-04
2.036,2025-12-05
2.087,2025-12-08
2.099,2025-12-09
2.104,2025-12-10
2.073,2025-12-11
2.088,2025-12-12
2.056,2025-12-15
2.014,2025-12-16
2.079,2025-12-17
2.036,2025-12-18
2.045,2025-12-19
2.09,2025-12-22
2.098,2025-12-23
2.113,2025-12-24
2.12,2025-12-25
2.122,2025-12-26
2.11,2025-12-29
2.124,2025-12-30
2.099,2025-12-31
2.156,2026-01-05
2.173,2026-01-06
2.181,2026-01-07
2.162,2026-01-08
2.181,2026-01-09
2.221,2026-01-12
2.174,2026-01-13
2.193,2026-01-14
2.204,2026-01-15
2.202,2026-01-16
2.187,2026-01-19
2.148,2026-01-20
2.158,2026-01-21
2.178,2026-01-22
2.196,2026-01-23
