收盘,日期
1.387,2025-09-26
1.398,2025-09-29
1.428,2025-09-30
1.449,2025-10-09
1.416,2025-10-10
1.414,2025-10-13
1.383,2025-10-14
1.4,2025-10-15
1.39,2025-10-16
1.345,2025-10-17
1.359,2025-10-20
1.375,2025-10-21
1.369,2025-10-22
1.37,2025-10-23
1.399,2025-10-24
1.422,2025-10-27
1.419,2025-10-28
1.44,2025-10-29
1.435,2025-10-30
1.448,2025-10-31
1.458,2025-11-03
1.42,2025-11-04
1.429,2025-11-05
1.442,2025-11-06
1.453,2025-11-07
1.463,2025-11-10
1.452,2025-11-11
1.449,2025-11-12
1.472,2025-11-13
1.453,2025-11-14
1.458,2025-11-17
1.433,2025-11-18
1.431,2025-11-19
1.405,2025-11-20
1.352,2025-11-21
1.385,2025-11-24
1.396,2025-11-25
1.385,2025-11-26
1.402,2025-11-27
1.42,2025-11-28
1.441,2025-12-01
1.424,2025-12-02
1.405,2025-12-03
1.405,2025-12-04
1.413,2025-12-05
1.439,2025-12-08
1.432,2025-12-09
1.44,2025-12-10
1.431,2025-12-11
1.448,2025-12-12
1.434,2025-12-15
1.394,2025-12-16
1.431,2025-12-17
1.43,2025-12-18
1.435,2025-12-19
1.441,2025-12-22
1.447,2025-12-23
1.474,2025-12-24
1.479,2025-12-25
1.484,2025-12-26
1.475,2025-12-29
1.48,2025-12-30
1.476,2025-12-31
1.512,2026-01-05
1.539,2026-01-06
1.529,2026-01-07
1.545,2026-01-08
1.595,2026-01-09
1.666,2026-01-12
1.631,2026-01-13
1.666,2026-01-14
1.66,2026-01-15
1.644,2026-01-16
1.642,2026-01-19
1.605,2026-01-20
1.614,2026-01-21
1.618,2026-01-22
1.662,2026-01-23
