收盘,日期
1.73,2025-09-26
1.758,2025-09-29
1.801,2025-09-30
1.856,2025-10-09
1.734,2025-10-10
1.776,2025-10-13
1.687,2025-10-14
1.701,2025-10-15
1.687,2025-10-16
1.619,2025-10-17
1.624,2025-10-20
1.678,2025-10-21
1.678,2025-10-22
1.665,2025-10-23
1.758,2025-10-24
1.792,2025-10-27
1.772,2025-10-28
1.778,2025-10-29
1.746,2025-10-30
1.672,2025-10-31
1.647,2025-11-03
1.634,2025-11-04
1.627,2025-11-05
1.702,2025-11-06
1.677,2025-11-07
1.656,2025-11-10
1.627,2025-11-11
1.62,2025-11-12
1.643,2025-11-13
1.594,2025-11-14
1.59,2025-11-17
1.608,2025-11-18
1.591,2025-11-19
1.575,2025-11-20
1.507,2025-11-21
1.51,2025-11-24
1.527,2025-11-25
1.561,2025-11-26
1.56,2025-11-27
1.583,2025-11-28
1.595,2025-12-01
1.569,2025-12-02
1.56,2025-12-03
1.607,2025-12-04
1.591,2025-12-05
1.636,2025-12-08
1.629,2025-12-09
1.629,2025-12-10
1.599,2025-12-11
1.636,2025-12-12
1.582,2025-12-15
1.552,2025-12-16
1.594,2025-12-17
1.571,2025-12-18
1.568,2025-12-19
1.612,2025-12-22
1.626,2025-12-23
1.647,2025-12-24
1.65,2025-12-25
1.638,2025-12-26
1.646,2025-12-29
1.671,2025-12-30
1.649,2025-12-31
1.727,2026-01-05
1.758,2026-01-06
1.804,2026-01-07
1.816,2026-01-08
1.834,2026-01-09
1.858,2026-01-12
1.785,2026-01-13
1.829,2026-01-14
1.858,2026-01-15
1.915,2026-01-16
1.897,2026-01-19
1.885,2026-01-20
1.964,2026-01-21
1.961,2026-01-22
1.962,2026-01-23
