开盘,收盘,日期
0.9531309,0.9531309,2020-01-02
0.9521739,0.9531309,2020-01-03
0.9531309,0.9531309,2020-01-06
0.9540878,0.9540878,2020-01-07
0.9540878,0.9540878,2020-01-08
0.9540878,0.9540878,2020-01-09
0.9531309,0.9540878,2020-01-14
0.9521739,0.9550448,2020-01-17
0.9550448,0.9560018,2020-01-20
0.9560018,0.9560018,2020-01-21
0.9540878,0.9550448,2020-02-03
0.9540878,0.9550448,2020-02-04
0.9569587,0.9569587,2020-02-05
0.9588726,0.9588726,2020-02-06
0.9617435,0.9617435,2020-02-07
0.9627005,0.9636574,2020-02-10
0.9627005,0.9627005,2020-02-11
0.9655713,0.9655713,2020-02-12
0.9674853,0.9674853,2020-02-14
0.9684422,0.9684422,2020-02-17
0.9684422,0.9684422,2020-02-18
0.9684422,0.9684422,2020-02-19
0.9693992,0.9693992,2020-02-24
0.9693992,0.9693992,2020-02-25
0.9693992,0.9693992,2020-02-26
0.9693992,0.9693992,2020-03-02
0.9684422,0.9703562,2020-03-05
0.9693992,0.9722701,2020-03-06
0.973227,0.973227,2020-03-09
0.973227,0.973227,2020-03-10
0.973227,0.974184,2020-03-11
0.974184,0.973227,2020-03-12
0.973227,0.974184,2020-03-16
0.974184,0.975141,2020-03-18
0.9406904,0.973227,2020-03-19
0.9693992,0.9703562,2020-03-20
0.9703562,0.9703562,2020-03-23
0.9693992,0.9722701,2020-03-27
0.974184,0.973227,2020-04-03
0.974184,0.974184,2020-04-08
0.9760979,0.9760979,2020-04-10
0.9770549,0.9780118,2020-04-14
0.9789688,0.9789688,2020-04-15
0.9780118,0.9780118,2020-04-17
0.9780118,0.9780118,2020-04-21
0.9856675,0.9856675,2020-04-27
0.9827965,0.9827965,2020-05-11
0.9827965,0.9818397,2020-05-14
0.9827965,0.9837536,2020-05-18
0.9818397,0.9818397,2020-05-27
0.9837536,0.9837536,2020-05-29
0.9818397,0.9818397,2020-06-04
0.9818397,0.9818397,2020-06-05
0.9818397,0.9818397,2020-06-16
0.9818397,0.9818397,2020-06-18
0.9827965,0.9827965,2020-06-19
0.9818397,0.9818397,2020-06-22
0.9818397,0.9808826,2020-06-23
0.9827965,0.9827965,2020-06-24
0.9339917,0.9339917,2020-06-30
0.9827965,0.9827965,2020-07-01
0.9799258,0.9799258,2020-07-06
0.9789688,0.9789688,2020-07-07
0.9301639,0.9770549,2020-07-08
0.881359,0.9760979,2020-07-09
0.9760979,0.9760979,2020-07-10
0.9713131,0.9713131,2020-07-13
0.973227,0.973227,2020-07-14
0.9722701,0.9722701,2020-07-15
0.973227,0.973227,2020-07-16
0.9799258,0.9799258,2020-07-17
0.9713131,0.9713131,2020-07-30
0.974184,0.974184,2020-08-03
0.9722701,0.9722701,2020-08-05
0.9770549,0.9799258,2020-08-07
0.9780118,0.9808826,2020-08-10
0.9808826,0.9789688,2020-08-13
0.9799258,0.9799258,2020-08-14
0.9808826,0.9808826,2020-08-17
0.9789688,0.9780118,2020-08-19
0.9780118,0.9808826,2020-08-20
0.9799258,0.9799258,2020-08-24
0.975141,0.975141,2020-08-25
0.975141,0.975141,2020-08-26
0.9789688,0.974184,2020-08-28
0.974184,0.974184,2020-08-31
0.98,0.979,2020-09-03
0.971,0.978,2020-09-04
0.976,0.976,2020-09-07
0.977,0.977,2020-09-09
0.977,0.98,2020-09-14
0.976,0.976,2020-09-17
0.976,0.976,2020-09-18
0.984,0.984,2020-09-23
0.983,0.985,2020-09-25
0.983,0.987,2020-09-28
0.983,0.987,2020-09-29
0.988,0.987,2020-09-30
0.984,0.99,2020-10-09
1.003,1.003,2020-10-14
0.98,0.98,2020-10-15
0.984,0.984,2020-10-16
0.985,0.985,2020-10-19
0.995,0.995,2020-10-20
0.994,0.995,2020-10-21
0.995,0.985,2020-10-22
0.984,0.992,2020-10-23
0.991,0.992,2020-10-26
0.985,0.991,2020-10-27
0.994,0.992,2020-10-30
0.989,0.989,2020-11-02
0.988,0.988,2020-11-03
0.983,0.988,2020-11-04
0.988,0.985,2020-11-05
0.986,0.986,2020-11-06
0.986,0.986,2020-11-09
0.986,0.986,2020-11-10
0.986,0.986,2020-11-11
0.986,0.986,2020-11-12
0.985,0.985,2020-11-13
0.986,0.986,2020-11-16
0.986,0.986,2020-11-17
0.986,0.986,2020-11-18
0.986,0.986,2020-11-19
0.986,0.987,2020-11-20
0.987,0.986,2020-11-23
0.987,0.986,2020-11-24
0.987,0.987,2020-11-25
0.986,0.986,2020-11-26
0.987,0.987,2020-11-27
0.987,0.987,2020-11-30
0.989,0.99,2020-12-02
0.989,0.987,2020-12-03
0.991,0.989,2020-12-04
0.991,0.987,2020-12-07
0.99,0.988,2020-12-08
0.988,0.988,2020-12-09
0.99,0.988,2020-12-11
0.989,0.99,2020-12-14
0.99,0.987,2020-12-15
0.99,0.989,2020-12-16
0.99,0.985,2020-12-17
0.99,0.99,2020-12-18
0.99,0.989,2020-12-21
0.99,0.99,2020-12-22
0.99,0.99,2020-12-23
0.991,0.99,2020-12-24
0.99,0.992,2020-12-25
0.992,0.995,2020-12-28
0.995,0.998,2020-12-29
0.998,0.997,2020-12-30
0.994,0.995,2020-12-31
