收盘,日期
1.026,2025-09-26
1.027,2025-09-29
1.024,2025-09-30
1.034,2025-10-09
1.049,2025-10-10
1.042,2025-10-13
1.044,2025-10-14
1.04,2025-10-15
1.041,2025-10-16
1.028,2025-10-17
1.05,2025-10-20
1.078,2025-10-21
1.087,2025-10-22
1.084,2025-10-23
1.071,2025-10-24
1.069,2025-10-27
1.06,2025-10-28
1.069,2025-10-29
1.09,2025-10-30
1.076,2025-10-31
1.101,2025-11-03
1.087,2025-11-04
1.095,2025-11-05
1.105,2025-11-06
1.113,2025-11-07
1.112,2025-11-10
1.11,2025-11-11
1.119,2025-11-12
1.128,2025-11-13
1.147,2025-11-14
1.149,2025-11-17
1.131,2025-11-18
1.148,2025-11-19
1.13,2025-11-20
1.092,2025-11-21
1.089,2025-11-24
1.092,2025-11-25
1.077,2025-11-26
1.077,2025-11-27
1.098,2025-11-28
1.132,2025-12-01
1.113,2025-12-02
1.125,2025-12-03
1.12,2025-12-04
1.125,2025-12-05
1.119,2025-12-08
1.107,2025-12-09
1.107,2025-12-10
1.103,2025-12-11
1.109,2025-12-12
1.121,2025-12-15
1.094,2025-12-16
1.105,2025-12-17
1.111,2025-12-18
1.105,2025-12-19
1.119,2025-12-22
1.121,2025-12-23
1.121,2025-12-24
1.126,2025-12-25
1.138,2025-12-26
1.159,2025-12-29
1.158,2025-12-30
1.153,2025-12-31
1.15,2026-01-05
1.177,2026-01-06
1.159,2026-01-07
1.178,2026-01-08
1.205,2026-01-09
1.21,2026-01-12
1.241,2026-01-13
1.263,2026-01-14
1.241,2026-01-15
1.218,2026-01-16
1.239,2026-01-19
1.242,2026-01-20
1.26,2026-01-21
1.296,2026-01-22
1.287,2026-01-23
