收盘,日期
1.873,2025-09-26
1.899,2025-09-29
1.877,2025-09-30
1.863,2025-10-09
1.794,2025-10-10
1.774,2025-10-13
1.675,2025-10-14
1.7,2025-10-15
1.706,2025-10-16
1.667,2025-10-17
1.732,2025-10-20
1.825,2025-10-21
1.823,2025-10-22
1.797,2025-10-23
1.9,2025-10-24
1.969,2025-10-27
1.983,2025-10-28
1.998,2025-10-29
1.925,2025-10-30
1.86,2025-10-31
1.879,2025-11-03
1.861,2025-11-04
1.841,2025-11-05
1.882,2025-11-06
1.865,2025-11-07
1.859,2025-11-10
1.806,2025-11-11
1.816,2025-11-12
1.816,2025-11-13
1.752,2025-11-14
1.791,2025-11-17
1.798,2025-11-18
1.808,2025-11-19
1.817,2025-11-20
1.731,2025-11-21
1.741,2025-11-24
1.799,2025-11-25
1.89,2025-11-26
1.878,2025-11-27
1.878,2025-11-28
1.929,2025-12-01
1.92,2025-12-02
1.899,2025-12-03
1.917,2025-12-04
1.941,2025-12-05
2.047,2025-12-08
2.105,2025-12-09
2.125,2025-12-10
2.05,2025-12-11
2.076,2025-12-12
2.03,2025-12-15
1.967,2025-12-16
2.069,2025-12-17
2.031,2025-12-18
2.034,2025-12-19
2.102,2025-12-22
2.096,2025-12-23
2.116,2025-12-24
2.12,2025-12-25
2.105,2025-12-26
2.104,2025-12-29
2.123,2025-12-30
2.114,2025-12-31
2.175,2026-01-05
2.177,2026-01-06
2.194,2026-01-07
2.175,2026-01-08
2.233,2026-01-09
2.459,2026-01-12
2.329,2026-01-13
2.393,2026-01-14
2.376,2026-01-15
2.327,2026-01-16
2.292,2026-01-19
2.234,2026-01-20
2.258,2026-01-21
2.329,2026-01-22
2.311,2026-01-23
