收盘,日期
1.208,2025-09-26
1.239,2025-09-29
1.24,2025-09-30
1.247,2025-10-09
1.194,2025-10-10
1.179,2025-10-13
1.127,2025-10-14
1.159,2025-10-15
1.164,2025-10-16
1.123,2025-10-17
1.146,2025-10-20
1.18,2025-10-21
1.17,2025-10-22
1.174,2025-10-23
1.213,2025-10-24
1.241,2025-10-27
1.235,2025-10-28
1.274,2025-10-29
1.247,2025-10-30
1.221,2025-10-31
1.227,2025-11-03
1.199,2025-11-04
1.21,2025-11-05
1.234,2025-11-06
1.229,2025-11-07
1.219,2025-11-10
1.202,2025-11-11
1.201,2025-11-12
1.227,2025-11-13
1.193,2025-11-14
1.19,2025-11-17
1.178,2025-11-18
1.179,2025-11-19
1.165,2025-11-20
1.122,2025-11-21
1.122,2025-11-24
1.143,2025-11-25
1.168,2025-11-26
1.162,2025-11-27
1.175,2025-11-28
1.185,2025-12-01
1.176,2025-12-02
1.166,2025-12-03
1.175,2025-12-04
1.192,2025-12-05
1.22,2025-12-08
1.229,2025-12-09
1.23,2025-12-10
1.214,2025-12-11
1.223,2025-12-12
1.206,2025-12-15
1.18,2025-12-16
1.216,2025-12-17
1.193,2025-12-18
1.194,2025-12-19
1.226,2025-12-22
1.228,2025-12-23
1.24,2025-12-24
1.242,2025-12-25
1.244,2025-12-26
1.233,2025-12-29
1.243,2025-12-30
1.228,2025-12-31
1.264,2026-01-05
1.271,2026-01-06
1.277,2026-01-07
1.264,2026-01-08
1.277,2026-01-09
1.296,2026-01-12
1.275,2026-01-13
1.279,2026-01-14
1.291,2026-01-15
1.291,2026-01-16
1.281,2026-01-19
1.258,2026-01-20
1.264,2026-01-21
1.276,2026-01-22
1.283,2026-01-23
