收盘,日期
1.494,2025-09-26
1.538,2025-09-29
1.547,2025-09-30
1.555,2025-10-09
1.507,2025-10-10
1.467,2025-10-13
1.405,2025-10-14
1.464,2025-10-15
1.433,2025-10-16
1.378,2025-10-17
1.408,2025-10-20
1.427,2025-10-21
1.427,2025-10-22
1.417,2025-10-23
1.446,2025-10-24
1.457,2025-10-27
1.462,2025-10-28
1.477,2025-10-29
1.448,2025-10-30
1.46,2025-10-31
1.447,2025-11-03
1.413,2025-11-04
1.412,2025-11-05
1.455,2025-11-06
1.429,2025-11-07
1.404,2025-11-10
1.396,2025-11-11
1.385,2025-11-12
1.393,2025-11-13
1.366,2025-11-14
1.361,2025-11-17
1.35,2025-11-18
1.342,2025-11-19
1.327,2025-11-20
1.314,2025-11-21
1.323,2025-11-24
1.337,2025-11-25
1.353,2025-11-26
1.346,2025-11-27
1.367,2025-11-28
1.384,2025-12-01
1.366,2025-12-02
1.36,2025-12-03
1.384,2025-12-04
1.405,2025-12-05
1.425,2025-12-08
1.405,2025-12-09
1.419,2025-12-10
1.401,2025-12-11
1.406,2025-12-12
1.386,2025-12-15
1.371,2025-12-16
1.4,2025-12-17
1.387,2025-12-18
1.413,2025-12-19
1.429,2025-12-22
1.409,2025-12-23
1.43,2025-12-24
1.469,2025-12-25
1.467,2025-12-26
1.479,2025-12-29
1.532,2025-12-30
1.531,2025-12-31
1.56,2026-01-05
1.578,2026-01-06
1.565,2026-01-07
1.563,2026-01-08
1.593,2026-01-09
1.615,2026-01-12
1.577,2026-01-13
1.558,2026-01-14
1.57,2026-01-15
1.614,2026-01-16
1.626,2026-01-19
1.602,2026-01-20
1.614,2026-01-21
1.605,2026-01-22
1.619,2026-01-23
