收盘,日期
1.04,2025-09-26
1.055,2025-09-29
1.086,2025-09-30
1.113,2025-10-09
1.084,2025-10-10
1.09,2025-10-13
1.05,2025-10-14
1.057,2025-10-15
1.051,2025-10-16
1.017,2025-10-17
1.014,2025-10-20
1.03,2025-10-21
1.025,2025-10-22
1.02,2025-10-23
1.054,2025-10-24
1.068,2025-10-27
1.062,2025-10-28
1.071,2025-10-29
1.058,2025-10-30
1.026,2025-10-31
1.021,2025-11-03
1.01,2025-11-04
1.004,2025-11-05
1.023,2025-11-06
1.007,2025-11-07
1.006,2025-11-10
0.994,2025-11-11
0.986,2025-11-12
0.993,2025-11-13
0.973,2025-11-14
0.974,2025-11-17
0.973,2025-11-18
0.966,2025-11-19
0.957,2025-11-20
0.93,2025-11-21
0.942,2025-11-24
0.953,2025-11-25
0.952,2025-11-26
0.947,2025-11-27
0.952,2025-11-28
0.964,2025-12-01
0.956,2025-12-02
0.947,2025-12-03
0.955,2025-12-04
0.958,2025-12-05
0.977,2025-12-08
0.973,2025-12-09
0.979,2025-12-10
0.962,2025-12-11
0.968,2025-12-12
0.966,2025-12-15
0.953,2025-12-16
0.979,2025-12-17
0.976,2025-12-18
0.985,2025-12-19
0.998,2025-12-22
0.989,2025-12-23
1.004,2025-12-24
1.019,2025-12-25
1.02,2025-12-26
1.026,2025-12-29
1.024,2025-12-30
1.037,2025-12-31
1.062,2026-01-05
1.082,2026-01-06
1.087,2026-01-07
1.118,2026-01-08
1.14,2026-01-09
1.197,2026-01-12
1.133,2026-01-13
1.159,2026-01-14
1.135,2026-01-15
1.145,2026-01-16
1.163,2026-01-19
1.145,2026-01-20
1.182,2026-01-21
1.195,2026-01-22
1.197,2026-01-23
