收盘,日期
1.31,2025-09-26
1.322,2025-09-29
1.357,2025-09-30
1.365,2025-10-09
1.303,2025-10-10
1.304,2025-10-13
1.27,2025-10-14
1.281,2025-10-15
1.269,2025-10-16
1.225,2025-10-17
1.232,2025-10-20
1.259,2025-10-21
1.254,2025-10-22
1.245,2025-10-23
1.282,2025-10-24
1.296,2025-10-27
1.29,2025-10-28
1.305,2025-10-29
1.295,2025-10-30
1.289,2025-10-31
1.28,2025-11-03
1.258,2025-11-04
1.262,2025-11-05
1.29,2025-11-06
1.273,2025-11-07
1.262,2025-11-10
1.251,2025-11-11
1.239,2025-11-12
1.255,2025-11-13
1.237,2025-11-14
1.241,2025-11-17
1.239,2025-11-18
1.229,2025-11-19
1.207,2025-11-20
1.16,2025-11-21
1.18,2025-11-24
1.195,2025-11-25
1.204,2025-11-26
1.202,2025-11-27
1.221,2025-11-28
1.225,2025-12-01
1.202,2025-12-02
1.191,2025-12-03
1.203,2025-12-04
1.213,2025-12-05
1.234,2025-12-08
1.23,2025-12-09
1.233,2025-12-10
1.222,2025-12-11
1.236,2025-12-12
1.217,2025-12-15
1.188,2025-12-16
1.218,2025-12-17
1.216,2025-12-18
1.22,2025-12-19
1.234,2025-12-22
1.238,2025-12-23
1.253,2025-12-24
1.267,2025-12-25
1.269,2025-12-26
1.274,2025-12-29
1.275,2025-12-30
1.271,2025-12-31
1.315,2026-01-05
1.333,2026-01-06
1.352,2026-01-07
1.361,2026-01-08
1.392,2026-01-09
1.444,2026-01-12
1.41,2026-01-13
1.421,2026-01-14
1.418,2026-01-15
1.436,2026-01-16
1.425,2026-01-19
1.395,2026-01-20
1.429,2026-01-21
1.442,2026-01-22
1.465,2026-01-23
