开盘,收盘,日期
0.571,0.576,2020-01-02
0.5755,0.5765,2020-01-03
0.574,0.5745,2020-01-06
0.574,0.5765,2020-01-07
0.575,0.566,2020-01-08
0.5705,0.569,2020-01-09
0.5695,0.569,2020-01-10
0.568,0.5715,2020-01-13
0.5725,0.5695,2020-01-14
0.5695,0.563,2020-01-15
0.564,0.5595,2020-01-16
0.5595,0.559,2020-01-17
0.56,0.5635,2020-01-20
0.561,0.555,2020-01-21
0.554,0.5545,2020-01-22
0.55,0.5425,2020-01-23
0.5,0.5005,2020-02-03
0.5035,0.515,2020-02-04
0.5165,0.5155,2020-02-05
0.516,0.5185,2020-02-06
0.5155,0.5165,2020-02-07
0.5135,0.5155,2020-02-10
0.5165,0.5205,2020-02-11
0.5185,0.5215,2020-02-12
0.52,0.5175,2020-02-13
0.517,0.522,2020-02-14
0.522,0.532,2020-02-17
0.531,0.527,2020-02-18
0.5255,0.5255,2020-02-19
0.526,0.533,2020-02-20
0.5315,0.5315,2020-02-21
0.5305,0.525,2020-02-24
0.5185,0.52,2020-02-25
0.515,0.5225,2020-02-26
0.5205,0.524,2020-02-27
0.5175,0.511,2020-02-28
0.5115,0.519,2020-03-02
0.5225,0.52,2020-03-03
0.518,0.522,2020-03-04
0.524,0.5355,2020-03-05
0.53,0.5275,2020-03-06
0.518,0.5125,2020-03-09
0.5125,0.52,2020-03-10
0.52,0.5145,2020-03-11
0.5135,0.512,2020-03-12
0.498,0.5095,2020-03-13
0.5055,0.491,2020-03-16
0.493,0.49,2020-03-17
0.491,0.479,2020-03-18
0.477,0.4675,2020-03-19
0.4705,0.477,2020-03-20
0.465,0.465,2020-03-23
0.4745,0.4775,2020-03-24
0.485,0.486,2020-03-25
0.4835,0.489,2020-03-26
0.492,0.49,2020-03-27
0.4855,0.4875,2020-03-30
0.49,0.4835,2020-03-31
0.484,0.4825,2020-04-01
0.4805,0.486,2020-04-02
0.4845,0.483,2020-04-03
0.4885,0.4885,2020-04-07
0.487,0.4855,2020-04-08
0.487,0.4855,2020-04-09
0.4855,0.4845,2020-04-10
