收盘,日期
1.384,2025-09-26
1.385,2025-09-29
1.381,2025-09-30
1.453,2025-10-09
1.428,2025-10-10
1.407,2025-10-13
1.397,2025-10-14
1.414,2025-10-15
1.416,2025-10-16
1.37,2025-10-17
1.389,2025-10-20
1.404,2025-10-21
1.416,2025-10-22
1.417,2025-10-23
1.435,2025-10-24
1.445,2025-10-27
1.451,2025-10-28
1.467,2025-10-29
1.437,2025-10-30
1.441,2025-10-31
1.456,2025-11-03
1.439,2025-11-04
1.43,2025-11-05
1.437,2025-11-06
1.438,2025-11-07
1.452,2025-11-10
1.465,2025-11-11
1.463,2025-11-12
1.444,2025-11-13
1.404,2025-11-14
1.405,2025-11-17
1.383,2025-11-18
1.394,2025-11-19
1.421,2025-11-20
1.377,2025-11-21
1.395,2025-11-24
1.402,2025-11-25
1.41,2025-11-26
1.406,2025-11-27
1.405,2025-11-28
1.409,2025-12-01
1.406,2025-12-02
1.421,2025-12-03
1.415,2025-12-04
1.428,2025-12-05
1.427,2025-12-08
1.413,2025-12-09
1.42,2025-12-10
1.402,2025-12-11
1.404,2025-12-12
1.394,2025-12-15
1.37,2025-12-16
1.371,2025-12-17
1.358,2025-12-18
1.36,2025-12-19
1.394,2025-12-22
1.391,2025-12-23
1.393,2025-12-24
1.392,2025-12-25
1.391,2025-12-26
1.386,2025-12-29
1.391,2025-12-30
1.387,2025-12-31
1.414,2026-01-05
1.422,2026-01-06
1.438,2026-01-07
1.423,2026-01-08
1.415,2026-01-09
1.406,2026-01-12
1.406,2026-01-13
1.409,2026-01-14
1.415,2026-01-15
1.408,2026-01-16
1.389,2026-01-19
1.388,2026-01-20
1.379,2026-01-21
1.388,2026-01-22
1.396,2026-01-23
