开盘,收盘,日期
0.712,0.724,2023-01-03
0.733,0.754,2023-01-04
0.785,0.759,2023-01-05
0.763,0.742,2023-01-06
0.751,0.762,2023-01-09
0.762,0.756,2023-01-10
0.765,0.752,2023-01-11
0.754,0.725,2023-01-12
0.728,0.741,2023-01-13
0.749,0.721,2023-01-16
0.724,0.722,2023-01-17
0.723,0.729,2023-01-18
0.726,0.724,2023-01-19
0.73,0.741,2023-01-20
0.772,0.75,2023-01-30
0.755,0.733,2023-01-31
0.746,0.763,2023-02-01
0.774,0.766,2023-02-02
0.759,0.756,2023-02-03
0.745,0.726,2023-02-06
0.732,0.733,2023-02-07
0.733,0.712,2023-02-08
0.707,0.737,2023-02-09
0.733,0.713,2023-02-10
0.706,0.711,2023-02-13
0.716,0.705,2023-02-14
0.707,0.696,2023-02-15
0.701,0.709,2023-02-16
0.71,0.692,2023-02-17
0.693,0.701,2023-02-20
0.696,0.678,2023-02-21
0.673,0.665,2023-02-22
0.667,0.671,2023-02-23
0.668,0.666,2023-02-24
0.658,0.655,2023-02-27
0.665,0.656,2023-02-28
0.656,0.691,2023-03-01
0.684,0.686,2023-03-02
0.7,0.699,2023-03-03
0.691,0.69,2023-03-06
0.689,0.671,2023-03-07
0.666,0.656,2023-03-08
0.659,0.652,2023-03-09
0.636,0.626,2023-03-10
0.631,0.639,2023-03-13
0.634,0.622,2023-03-14
0.633,0.629,2023-03-15
0.625,0.624,2023-03-16
0.639,0.649,2023-03-17
0.65,0.626,2023-03-20
0.635,0.643,2023-03-21
0.652,0.652,2023-03-22
0.654,0.682,2023-03-23
0.683,0.688,2023-03-24
0.693,0.682,2023-03-27
0.683,0.676,2023-03-28
0.699,0.688,2023-03-29
0.692,0.683,2023-03-30
0.694,0.684,2023-03-31
0.682,0.691,2023-04-03
0.69,0.687,2023-04-04
0.676,0.675,2023-04-06
0.683,0.688,2023-04-07
0.69,0.693,2023-04-10
0.696,0.681,2023-04-11
0.684,0.668,2023-04-12
0.658,0.659,2023-04-13
0.669,0.661,2023-04-14
0.657,0.674,2023-04-17
0.671,0.666,2023-04-18
0.666,0.659,2023-04-19
0.657,0.655,2023-04-20
0.652,0.636,2023-04-21
0.635,0.628,2023-04-24
0.633,0.617,2023-04-25
0.616,0.633,2023-04-26
0.629,0.629,2023-04-27
0.632,0.638,2023-04-28
0.627,0.619,2023-05-04
0.626,0.632,2023-05-05
0.634,0.629,2023-05-08
0.627,0.612,2023-05-09
0.611,0.615,2023-05-10
0.617,0.605,2023-05-11
0.615,0.61,2023-05-12
0.607,0.625,2023-05-15
0.632,0.622,2023-05-16
0.625,0.619,2023-05-17
0.621,0.618,2023-05-18
0.615,0.61,2023-05-19
0.611,0.625,2023-05-22
0.626,0.618,2023-05-23
0.614,0.606,2023-05-24
0.603,0.598,2023-05-25
0.596,0.595,2023-05-26
0.602,0.586,2023-05-29
0.585,0.595,2023-05-30
0.588,0.577,2023-05-31
0.581,0.592,2023-06-01
0.603,0.623,2023-06-02
0.623,0.623,2023-06-05
0.623,0.616,2023-06-06
0.628,0.628,2023-06-07
0.627,0.622,2023-06-08
0.628,0.632,2023-06-09
0.631,0.632,2023-06-12
0.63,0.65,2023-06-13
0.651,0.642,2023-06-14
0.654,0.661,2023-06-15
0.668,0.67,2023-06-16
0.665,0.653,2023-06-19
0.657,0.644,2023-06-20
0.633,0.624,2023-06-21
0.612,0.616,2023-06-26
0.62,0.631,2023-06-27
0.628,0.632,2023-06-28
0.632,0.623,2023-06-29
0.622,0.616,2023-06-30
0.618,0.634,2023-07-03
0.633,0.636,2023-07-04
0.634,0.63,2023-07-05
0.625,0.617,2023-07-06
0.613,0.608,2023-07-07
0.618,0.613,2023-07-10
0.62,0.617,2023-07-11
0.621,0.624,2023-07-12
0.639,0.655,2023-07-13
0.664,0.653,2023-07-14
0.65,0.642,2023-07-17
0.649,0.637,2023-07-18
0.627,0.64,2023-07-19
0.644,0.63,2023-07-20
0.628,0.635,2023-07-21
0.625,0.626,2023-07-24
0.647,0.656,2023-07-25
0.655,0.656,2023-07-26
0.662,0.662,2023-07-27
0.66,0.69,2023-07-28
0.706,0.703,2023-07-31
0.709,0.693,2023-08-01
0.696,0.674,2023-08-02
0.674,0.687,2023-08-03
0.699,0.691,2023-08-04
0.691,0.693,2023-08-07
0.68,0.678,2023-08-08
0.67,0.679,2023-08-09
0.678,0.681,2023-08-10
0.685,0.668,2023-08-11
0.655,0.661,2023-08-14
0.662,0.664,2023-08-15
0.657,0.656,2023-08-16
0.645,0.665,2023-08-17
0.661,0.641,2023-08-18
0.636,0.627,2023-08-21
0.634,0.637,2023-08-22
0.636,0.638,2023-08-23
0.645,0.665,2023-08-24
0.659,0.654,2023-08-25
0.687,0.663,2023-08-28
0.667,0.672,2023-08-29
0.679,0.663,2023-08-30
0.667,0.651,2023-08-31
0.655,0.657,2023-09-01
0.664,0.665,2023-09-04
0.66,0.652,2023-09-05
0.647,0.647,2023-09-06
0.649,0.639,2023-09-07
0.629,0.634,2023-09-08
0.632,0.638,2023-09-11
0.638,0.64,2023-09-12
0.64,0.633,2023-09-13
0.635,0.636,2023-09-14
0.639,0.638,2023-09-15
0.631,0.63,2023-09-18
0.63,0.624,2023-09-19
0.623,0.615,2023-09-20
0.611,0.603,2023-09-21
0.6,0.621,2023-09-22
0.622,0.612,2023-09-25
