收盘,日期
0.957,2022-09-05
0.966,2022-09-06
0.957,2022-09-07
0.959,2022-09-08
0.968,2022-09-09
0.973,2022-09-13
0.97,2022-09-14
0.955,2022-09-15
0.946,2022-09-16
0.956,2022-09-19
0.94,2022-09-20
0.949,2022-09-21
0.93,2022-09-22
0.921,2022-09-23
0.92,2022-09-26
0.928,2022-09-27
0.911,2022-09-28
0.9,2022-09-29
0.901,2022-09-30
0.893,2022-10-10
0.876,2022-10-11
0.893,2022-10-12
0.872,2022-10-13
0.891,2022-10-14
0.886,2022-10-17
0.893,2022-10-18
0.885,2022-10-19
0.886,2022-10-20
0.87,2022-10-21
0.829,2022-10-24
0.828,2022-10-25
0.836,2022-10-26
0.837,2022-10-27
0.803,2022-10-28
0.807,2022-10-31
0.841,2022-11-01
0.856,2022-11-02
0.843,2022-11-03
0.882,2022-11-04
0.889,2022-11-07
0.883,2022-11-08
0.872,2022-11-09
0.863,2022-11-10
0.907,2022-11-11
0.92,2022-11-14
0.938,2022-11-15
0.932,2022-11-16
0.93,2022-11-17
0.929,2022-11-18
0.92,2022-11-21
0.926,2022-11-22
0.914,2022-11-23
0.912,2022-11-24
0.916,2022-11-25
0.902,2022-11-28
0.939,2022-11-29
0.944,2022-11-30
0.961,2022-12-01
0.951,2022-12-02
0.98,2022-12-05
0.979,2022-12-06
0.977,2022-12-07
0.983,2022-12-08
0.999,2022-12-09
0.986,2022-12-12
0.992,2022-12-13
0.991,2022-12-14
0.984,2022-12-15
0.992,2022-12-16
0.978,2022-12-19
0.966,2022-12-20
0.966,2022-12-21
0.976,2022-12-22
0.974,2022-12-23
0.977,2022-12-26
0.98,2022-12-27
0.981,2022-12-28
0.98,2022-12-29
0.985,2022-12-30
0.995,2023-01-03
