收盘,日期
0.893,2024-01-25
0.887,2024-01-26
0.858,2024-01-29
0.84,2024-01-30
0.798,2024-01-31
0.789,2024-02-01
0.761,2024-02-02
0.708,2024-02-05
0.738,2024-02-06
0.757,2024-02-07
0.804,2024-02-08
0.821,2024-02-19
0.823,2024-02-20
0.829,2024-02-21
0.845,2024-02-22
0.86,2024-02-23
0.87,2024-02-26
0.892,2024-02-27
0.85,2024-02-28
0.877,2024-02-29
0.889,2024-03-01
0.893,2024-03-04
0.885,2024-03-05
0.887,2024-03-06
0.879,2024-03-07
0.885,2024-03-08
0.902,2024-03-11
0.91,2024-03-12
0.914,2024-03-13
0.909,2024-03-14
0.92,2024-03-15
0.935,2024-03-18
0.932,2024-03-19
0.942,2024-03-20
0.943,2024-03-21
0.936,2024-03-22
0.913,2024-03-25
0.907,2024-03-26
0.879,2024-03-27
0.896,2024-03-28
0.907,2024-03-29
0.928,2024-04-01
0.921,2024-04-02
0.917,2024-04-03
0.895,2024-04-08
0.907,2024-04-09
0.89,2024-04-10
0.891,2024-04-11
0.885,2024-04-12
0.866,2024-04-15
0.821,2024-04-16
0.866,2024-04-17
0.861,2024-04-18
0.858,2024-04-19
0.852,2024-04-22
0.852,2024-04-23
0.869,2024-04-24
0.872,2024-04-25
0.887,2024-04-26
0.907,2024-04-29
0.906,2024-04-30
0.923,2024-05-06
0.929,2024-05-07
0.917,2024-05-08
0.929,2024-05-09
0.92,2024-05-10
0.909,2024-05-13
0.912,2024-05-14
0.904,2024-05-15
0.905,2024-05-16
0.915,2024-05-17
0.921,2024-05-20
0.912,2024-05-21
0.915,2024-05-22
0.896,2024-05-23
0.889,2024-05-24
0.894,2024-05-27
0.887,2024-05-28
0.888,2024-05-29
0.882,2024-05-30
0.887,2024-05-31
0.873,2024-06-03
0.874,2024-06-04
0.86,2024-06-05
0.836,2024-06-06
0.843,2024-06-07
0.848,2024-06-11
0.859,2024-06-12
0.854,2024-06-13
0.855,2024-06-14
0.852,2024-06-17
0.863,2024-06-18
0.855,2024-06-19
0.834,2024-06-20
0.834,2024-06-21
0.808,2024-06-24
0.804,2024-06-25
0.823,2024-06-26
0.812,2024-06-27
0.811,2024-06-28
0.831,2024-07-01
0.819,2024-07-02
0.81,2024-07-03
0.791,2024-07-04
0.796,2024-07-05
0.777,2024-07-08
0.79,2024-07-09
0.786,2024-07-10
0.805,2024-07-11
0.806,2024-07-12
0.801,2024-07-15
0.795,2024-07-16
0.788,2024-07-17
0.785,2024-07-18
0.788,2024-07-19
0.792,2024-07-22
0.78,2024-07-23
0.769,2024-07-24
0.764,2024-07-25
0.778,2024-07-26
0.775,2024-07-29
0.778,2024-07-30
0.807,2024-07-31
0.808,2024-08-01
0.797,2024-08-02
0.775,2024-08-05
0.788,2024-08-06
0.788,2024-08-07
0.788,2024-08-08
0.783,2024-08-09
0.777,2024-08-12
0.78,2024-08-13
0.776,2024-08-14
0.781,2024-08-15
0.779,2024-08-16
0.777,2024-08-19
