收盘,日期
1.187,2025-09-26
1.198,2025-09-29
1.212,2025-09-30
1.239,2025-10-09
1.181,2025-10-10
1.148,2025-10-13
1.102,2025-10-14
1.129,2025-10-15
1.119,2025-10-16
1.074,2025-10-17
1.085,2025-10-20
1.113,2025-10-21
1.102,2025-10-22
1.096,2025-10-23
1.125,2025-10-24
1.134,2025-10-27
1.127,2025-10-28
1.14,2025-10-29
1.116,2025-10-30
1.119,2025-10-31
1.117,2025-11-03
1.095,2025-11-04
1.087,2025-11-05
1.099,2025-11-06
1.084,2025-11-07
1.088,2025-11-10
1.072,2025-11-11
1.064,2025-11-12
1.071,2025-11-13
1.056,2025-11-14
1.056,2025-11-17
1.048,2025-11-18
1.036,2025-11-19
1.03,2025-11-20
1.002,2025-11-21
1.011,2025-11-24
1.028,2025-11-25
1.029,2025-11-26
1.028,2025-11-27
1.039,2025-11-28
1.071,2025-12-01
1.052,2025-12-02
1.039,2025-12-03
1.042,2025-12-04
1.049,2025-12-05
1.06,2025-12-08
1.053,2025-12-09
1.057,2025-12-10
1.04,2025-12-11
1.062,2025-12-12
1.039,2025-12-15
1.041,2025-12-16
1.055,2025-12-17
1.044,2025-12-18
1.06,2025-12-19
1.079,2025-12-22
1.066,2025-12-23
1.086,2025-12-24
1.09,2025-12-25
1.092,2025-12-26
1.091,2025-12-29
1.103,2025-12-30
1.103,2025-12-31
1.129,2026-01-05
1.176,2026-01-06
1.163,2026-01-07
1.16,2026-01-08
1.176,2026-01-09
1.211,2026-01-12
1.182,2026-01-13
1.179,2026-01-14
1.182,2026-01-15
1.188,2026-01-16
1.179,2026-01-19
1.173,2026-01-20
1.18,2026-01-21
1.179,2026-01-22
1.203,2026-01-23
