收盘,日期
0.877,2025-09-26
0.886,2025-09-29
0.898,2025-09-30
0.896,2025-10-09
0.866,2025-10-10
0.849,2025-10-13
0.83,2025-10-14
0.845,2025-10-15
0.835,2025-10-16
0.808,2025-10-17
0.822,2025-10-20
0.836,2025-10-21
0.823,2025-10-22
0.83,2025-10-23
0.838,2025-10-24
0.848,2025-10-27
0.84,2025-10-28
0.853,2025-10-29
0.838,2025-10-30
0.838,2025-10-31
0.845,2025-11-03
0.833,2025-11-04
0.825,2025-11-05
0.833,2025-11-06
0.816,2025-11-07
0.823,2025-11-10
0.814,2025-11-11
0.811,2025-11-12
0.821,2025-11-13
0.803,2025-11-14
0.799,2025-11-17
0.8,2025-11-18
0.791,2025-11-19
0.782,2025-11-20
0.768,2025-11-21
0.787,2025-11-24
0.797,2025-11-25
0.796,2025-11-26
0.786,2025-11-27
0.788,2025-11-28
0.794,2025-12-01
0.782,2025-12-02
0.769,2025-12-03
0.773,2025-12-04
0.781,2025-12-05
0.783,2025-12-08
0.773,2025-12-09
0.774,2025-12-10
0.768,2025-12-11
0.778,2025-12-12
0.763,2025-12-15
0.749,2025-12-16
0.762,2025-12-17
0.756,2025-12-18
0.765,2025-12-19
0.766,2025-12-22
0.761,2025-12-23
0.761,2025-12-24
0.764,2025-12-25
0.765,2025-12-26
0.763,2025-12-29
0.762,2025-12-30
0.762,2025-12-31
0.794,2026-01-05
0.81,2026-01-06
0.797,2026-01-07
0.791,2026-01-08
0.813,2026-01-09
0.882,2026-01-12
0.861,2026-01-13
0.878,2026-01-14
0.854,2026-01-15
0.84,2026-01-16
0.826,2026-01-19
0.813,2026-01-20
0.819,2026-01-21
0.824,2026-01-22
0.837,2026-01-23
