收盘,日期
1.885,2025-09-26
1.9,2025-09-29
1.906,2025-09-30
1.943,2025-10-09
1.953,2025-10-10
1.915,2025-10-13
1.898,2025-10-14
1.915,2025-10-15
1.928,2025-10-16
1.897,2025-10-17
1.933,2025-10-20
1.949,2025-10-21
1.972,2025-10-22
1.965,2025-10-23
1.998,2025-10-24
2.058,2025-10-27
2.065,2025-10-28
2.112,2025-10-29
2.083,2025-10-30
2.077,2025-10-31
2.076,2025-11-03
2.043,2025-11-04
2.017,2025-11-05
2.054,2025-11-06
2.032,2025-11-07
2.075,2025-11-10
2.084,2025-11-11
2.094,2025-11-12
2.094,2025-11-13
2.041,2025-11-14
2.035,2025-11-17
1.952,2025-11-18
1.955,2025-11-19
2.031,2025-11-20
1.967,2025-11-21
1.984,2025-11-24
2.028,2025-11-25
2.055,2025-11-26
2.048,2025-11-27
2.07,2025-11-28
2.058,2025-12-01
2.054,2025-12-02
2.078,2025-12-03
2.076,2025-12-04
2.076,2025-12-05
2.069,2025-12-08
2.039,2025-12-09
2.052,2025-12-10
2.034,2025-12-11
2.042,2025-12-12
2.026,2025-12-15
1.99,2025-12-16
2.012,2025-12-17
1.992,2025-12-18
2.006,2025-12-19
2.047,2025-12-22
2.033,2025-12-23
2.032,2025-12-24
2.021,2025-12-25
2.015,2025-12-26
1.998,2025-12-29
1.998,2025-12-30
1.984,2025-12-31
2.009,2026-01-05
2.017,2026-01-06
2.015,2026-01-07
2.003,2026-01-08
2.003,2026-01-09
1.999,2026-01-12
2.02,2026-01-13
2.008,2026-01-14
2.01,2026-01-15
2.006,2026-01-16
1.984,2026-01-19
1.972,2026-01-20
1.963,2026-01-21
1.994,2026-01-22
1.991,2026-01-23
