收盘,日期
1.109,2025-09-26
1.114,2025-09-29
1.136,2025-09-30
1.13,2025-10-09
1.094,2025-10-10
1.06,2025-10-13
1.033,2025-10-14
1.056,2025-10-15
1.043,2025-10-16
1.006,2025-10-17
1.027,2025-10-20
1.047,2025-10-21
1.03,2025-10-22
1.038,2025-10-23
1.047,2025-10-24
1.065,2025-10-27
1.052,2025-10-28
1.061,2025-10-29
1.041,2025-10-30
1.031,2025-10-31
1.03,2025-11-03
1.013,2025-11-04
1.003,2025-11-05
1.022,2025-11-06
1.004,2025-11-07
1.02,2025-11-10
1.016,2025-11-11
1.024,2025-11-12
1.04,2025-11-13
1.013,2025-11-14
1.002,2025-11-17
0.986,2025-11-18
0.976,2025-11-19
0.965,2025-11-20
0.947,2025-11-21
0.963,2025-11-24
0.972,2025-11-25
0.978,2025-11-26
0.971,2025-11-27
0.973,2025-11-28
0.976,2025-12-01
0.97,2025-12-02
0.953,2025-12-03
0.967,2025-12-04
0.976,2025-12-05
0.974,2025-12-08
0.958,2025-12-09
0.963,2025-12-10
0.959,2025-12-11
0.972,2025-12-12
0.945,2025-12-15
0.925,2025-12-16
0.936,2025-12-17
0.923,2025-12-18
0.939,2025-12-19
0.94,2025-12-22
0.935,2025-12-23
0.933,2025-12-24
0.935,2025-12-25
0.937,2025-12-26
0.934,2025-12-29
0.938,2025-12-30
0.926,2025-12-31
0.967,2026-01-05
0.976,2026-01-06
0.96,2026-01-07
0.95,2026-01-08
0.956,2026-01-09
0.978,2026-01-12
0.978,2026-01-13
0.993,2026-01-14
0.988,2026-01-15
0.981,2026-01-16
0.966,2026-01-19
0.955,2026-01-20
0.959,2026-01-21
0.96,2026-01-22
0.97,2026-01-23
