收盘,日期
1.286,2025-09-26
1.303,2025-09-29
1.314,2025-09-30
1.337,2025-10-09
1.304,2025-10-10
1.296,2025-10-13
1.274,2025-10-14
1.297,2025-10-15
1.302,2025-10-16
1.273,2025-10-17
1.278,2025-10-20
1.298,2025-10-21
1.294,2025-10-22
1.3,2025-10-23
1.318,2025-10-24
1.332,2025-10-27
1.322,2025-10-28
1.34,2025-10-29
1.333,2025-10-30
1.313,2025-10-31
1.313,2025-11-03
1.302,2025-11-04
1.306,2025-11-05
1.326,2025-11-06
1.325,2025-11-07
1.326,2025-11-10
1.315,2025-11-11
1.316,2025-11-12
1.335,2025-11-13
1.316,2025-11-14
1.306,2025-11-17
1.294,2025-11-18
1.304,2025-11-19
1.294,2025-11-20
1.266,2025-11-21
1.266,2025-11-24
1.276,2025-11-25
1.285,2025-11-26
1.282,2025-11-27
1.285,2025-11-28
1.301,2025-12-01
1.293,2025-12-02
1.287,2025-12-03
1.293,2025-12-04
1.307,2025-12-05
1.314,2025-12-08
1.307,2025-12-09
1.304,2025-12-10
1.293,2025-12-11
1.302,2025-12-12
1.295,2025-12-15
1.277,2025-12-16
1.297,2025-12-17
1.29,2025-12-18
1.297,2025-12-19
1.307,2025-12-22
1.308,2025-12-23
1.316,2025-12-24
1.316,2025-12-25
1.323,2025-12-26
1.313,2025-12-29
1.321,2025-12-30
1.313,2025-12-31
1.341,2026-01-05
1.362,2026-01-06
1.362,2026-01-07
1.351,2026-01-08
1.358,2026-01-09
1.37,2026-01-12
1.356,2026-01-13
1.355,2026-01-14
1.357,2026-01-15
1.348,2026-01-16
1.356,2026-01-19
1.347,2026-01-20
1.354,2026-01-21
1.35,2026-01-22
1.344,2026-01-23
