收盘,日期
0.9743247,2025-09-26
0.9743247,2025-09-29
0.9743247,2025-09-30
0.9862674,2025-10-09
0.9912435,2025-10-10
0.9902483,2025-10-13
1.000201,2025-10-14
1.002191,2025-10-15
1.005177,2025-10-16
1.003186,2025-10-17
1.001196,2025-10-20
1.007167,2025-10-21
1.009158,2025-10-22
1.015129,2025-10-23
1.011148,2025-10-24
1.01911,2025-10-27
1.013139,2025-10-28
1.013139,2025-10-29
1.015129,2025-10-30
1.007167,2025-10-31
1.023091,2025-11-03
1.020105,2025-11-04
1.022095,2025-11-05
1.030057,2025-11-06
1.037024,2025-11-07
1.04399,2025-11-10
1.045981,2025-11-11
1.047971,2025-11-12
1.047971,2025-11-13
1.042,2025-11-14
1.030057,2025-11-17
1.023,2025-11-18
1.028,2025-11-19
1.033,2025-11-20
1.016,2025-11-21
1.01,2025-11-24
1.014,2025-11-25
1.011,2025-11-26
1.012,2025-11-27
1.011,2025-11-28
1.015,2025-12-01
1.015,2025-12-02
1.017,2025-12-03
1.011,2025-12-04
1.012,2025-12-05
1.009,2025-12-08
1.003,2025-12-09
0.999,2025-12-10
0.995,2025-12-11
0.995,2025-12-12
0.999,2025-12-15
0.998,2025-12-16
1.001,2025-12-17
1.008,2025-12-18
1.008,2025-12-19
1.005,2025-12-22
1.007,2025-12-23
1.007,2025-12-24
1.007,2025-12-25
1.007,2025-12-26
1.006,2025-12-29
1.006,2025-12-30
1.008,2025-12-31
1.006,2026-01-05
1.017,2026-01-06
1.013,2026-01-07
1.009,2026-01-08
1.009,2026-01-09
1.009,2026-01-12
1.009,2026-01-13
1.003,2026-01-14
0.998,2026-01-15
0.989,2026-01-16
0.992,2026-01-19
1.004,2026-01-20
0.996,2026-01-21
0.998,2026-01-22
0.994,2026-01-23
