收盘,日期
2.429,2025-09-26
2.463,2025-09-29
2.441,2025-09-30
2.439,2025-10-09
2.45,2025-10-10
2.442,2025-10-13
2.478,2025-10-14
2.499,2025-10-15
2.519,2025-10-16
2.491,2025-10-17
2.491,2025-10-20
2.51,2025-10-21
2.515,2025-10-22
2.529,2025-10-23
2.526,2025-10-24
2.54,2025-10-27
2.533,2025-10-28
2.532,2025-10-29
2.516,2025-10-30
2.499,2025-10-31
2.509,2025-11-03
2.543,2025-11-04
2.538,2025-11-05
2.536,2025-11-06
2.53,2025-11-07
2.55,2025-11-10
2.544,2025-11-11
2.558,2025-11-12
2.561,2025-11-13
2.56,2025-11-14
2.518,2025-11-17
2.517,2025-11-18
2.526,2025-11-19
2.538,2025-11-20
2.49,2025-11-21
2.478,2025-11-24
2.505,2025-11-25
2.49,2025-11-26
2.498,2025-11-27
2.487,2025-11-28
2.491,2025-12-01
2.49,2025-12-02
2.463,2025-12-03
2.457,2025-12-04
2.498,2025-12-05
2.509,2025-12-08
2.498,2025-12-09
2.482,2025-12-10
2.468,2025-12-11
2.482,2025-12-12
2.502,2025-12-15
2.487,2025-12-16
2.517,2025-12-17
2.532,2025-12-18
2.532,2025-12-19
2.526,2025-12-22
2.534,2025-12-23
2.532,2025-12-24
2.549,2025-12-25
2.549,2025-12-26
2.548,2025-12-29
2.542,2025-12-30
2.537,2025-12-31
2.572,2026-01-05
2.624,2026-01-06
2.598,2026-01-07
2.55,2026-01-08
2.547,2026-01-09
2.552,2026-01-12
2.56,2026-01-13
2.544,2026-01-14
2.506,2026-01-15
2.489,2026-01-16
2.465,2026-01-19
2.486,2026-01-20
2.465,2026-01-21
2.455,2026-01-22
2.435,2026-01-23
