收盘,日期
1.599412,2025-09-26
1.605271,2025-09-29
1.600388,2025-09-30
1.602341,2025-10-09
1.6082,2025-10-10
1.597459,2025-10-13
1.615035,2025-10-14
1.636517,2025-10-15
1.657998,2025-10-16
1.639446,2025-10-17
1.65407,2025-10-20
1.657998,2025-10-21
1.652105,2025-10-22
1.67175,2025-10-23
1.67175,2025-10-24
1.687465,2025-10-27
1.679607,2025-10-28
1.691394,2025-10-29
1.686483,2025-10-30
1.677643,2025-10-31
1.70711,2025-11-03
1.706128,2025-11-04
1.706128,2025-11-05
1.73363,2025-11-06
1.74247,2025-11-07
1.762114,2025-11-10
1.754257,2025-11-11
1.782741,2025-11-12
1.773901,2025-11-13
1.755239,2025-11-14
1.738344,2025-11-17
1.710689,2025-11-18
1.715627,2025-11-19
1.710689,2025-11-20
1.68007,2025-11-21
1.675132,2025-11-24
1.687972,2025-11-25
1.685996,2025-11-26
1.682045,2025-11-27
1.673156,2025-11-28
1.682045,2025-12-01
1.694885,2025-12-02
1.685996,2025-12-03
1.694885,2025-12-04
1.697849,2025-12-05
1.684021,2025-12-08
1.659328,2025-12-09
1.632661,2025-12-10
1.631673,2025-12-11
1.644513,2025-12-12
1.648566,2025-12-15
1.618755,2025-12-16
1.620742,2025-12-17
1.623723,2025-12-18
1.621736,2025-12-19
1.615774,2025-12-22
1.62273,2025-12-23
1.619748,2025-12-24
1.618755,2025-12-25
1.623723,2025-12-26
1.604843,2025-12-29
1.608818,2025-12-30
1.597887,2025-12-31
1.590931,2026-01-05
1.599874,2026-01-06
1.594906,2026-01-07
1.584969,2026-01-08
1.588943,2026-01-09
1.584969,2026-01-12
1.596893,2026-01-13
1.595899,2026-01-14
1.598881,2026-01-15
1.584969,2026-01-16
1.58,2026-01-19
1.582981,2026-01-20
1.583,2026-01-21
1.605,2026-01-22
1.596,2026-01-23
