开盘,收盘,日期
0.997,1.006,2025-07-15
1.006,1.007,2025-07-16
1.007,1.015,2025-07-17
1.014,1.016,2025-07-18
1.016,1.015,2025-07-21
1.015,1.014,2025-07-22
1.015,1.022,2025-07-23
1.022,1.037,2025-07-24
1.036,1.05,2025-07-25
1.052,1.047,2025-07-28
1.047,1.057,2025-07-29
1.059,1.046,2025-07-30
1.047,1.038,2025-07-31
1.036,1.03,2025-08-01
1.03,1.038,2025-08-04
1.038,1.042,2025-08-05
1.043,1.048,2025-08-06
1.05,1.048,2025-08-07
1.048,1.03,2025-08-08
1.03,1.041,2025-08-11
1.043,1.06,2025-08-12
1.06,1.073,2025-08-13
1.075,1.082,2025-08-14
1.09,1.113,2025-08-15
1.115,1.142,2025-08-18
1.15,1.121,2025-08-19
1.12,1.151,2025-08-20
1.152,1.151,2025-08-21
1.158,1.238,2025-08-22
1.234,1.263,2025-08-25
1.263,1.252,2025-08-26
1.256,1.247,2025-08-27
1.24,1.317,2025-08-28
1.32,1.293,2025-08-29
1.293,1.304,2025-09-01
1.305,1.272,2025-09-02
1.242,1.227,2025-09-03
1.216,1.164,2025-09-04
1.153,1.197,2025-09-05
1.197,1.206,2025-09-08
1.199,1.182,2025-09-09
1.182,1.197,2025-09-10
1.197,1.26,2025-09-11
1.26,1.274,2025-09-12
1.279,1.28,2025-09-15
1.28,1.301,2025-09-16
1.304,1.317,2025-09-17
1.33,1.341,2025-09-18
1.338,1.31,2025-09-19
1.31,1.35,2025-09-22
1.35,1.335,2025-09-23
1.335,1.387,2025-09-24
1.387,1.408,2025-09-25
1.414,1.375,2025-09-26
1.382,1.392,2025-09-29
1.402,1.411,2025-09-30
1.425,1.445,2025-10-09
1.445,1.367,2025-10-10
1.298,1.373,2025-10-13
1.386,1.315,2025-10-14
1.327,1.341,2025-10-15
1.339,1.33,2025-10-16
1.33,1.283,2025-10-17
1.295,1.292,2025-10-20
1.295,1.322,2025-10-21
1.318,1.32,2025-10-22
1.32,1.315,2025-10-23
1.32,1.362,2025-10-24
1.375,1.388,2025-10-27
1.39,1.382,2025-10-28
1.381,1.394,2025-10-29
1.394,1.364,2025-10-30
1.363,1.331,2025-10-31
1.332,1.32,2025-11-03
1.322,1.308,2025-11-04
1.3,1.295,2025-11-05
1.299,1.337,2025-11-06
1.327,1.312,2025-11-07
1.311,1.307,2025-11-10
1.307,1.284,2025-11-11
1.281,1.274,2025-11-12
1.27,1.292,2025-11-13
1.28,1.253,2025-11-14
1.252,1.248,2025-11-17
1.246,1.258,2025-11-18
1.257,1.25,2025-11-19
1.262,1.235,2025-11-20
1.223,1.194,2025-11-21
1.195,1.205,2025-11-24
1.217,1.213,2025-11-25
1.21,1.225,2025-11-26
1.234,1.224,2025-11-27
1.218,1.232,2025-11-28
1.243,1.247,2025-12-01
1.244,1.23,2025-12-02
1.234,1.218,2025-12-03
1.212,1.234,2025-12-04
1.23,1.244,2025-12-05
1.246,1.268,2025-12-08
1.268,1.259,2025-12-09
1.257,1.251,2025-12-10
1.258,1.232,2025-12-11
1.235,1.244,2025-12-12
1.247,1.218,2025-12-15
1.223,1.198,2025-12-16
1.206,1.229,2025-12-17
1.222,1.216,2025-12-18
1.227,1.218,2025-12-19
1.23,1.246,2025-12-22
1.246,1.248,2025-12-23
1.248,1.259,2025-12-24
1.257,1.264,2025-12-25
1.264,1.258,2025-12-26
1.261,1.259,2025-12-29
1.264,1.274,2025-12-30
1.274,1.263,2025-12-31
1.275,1.311,2026-01-05
1.324,1.343,2026-01-06
1.347,1.35,2026-01-07
1.351,1.355,2026-01-08
1.343,1.369,2026-01-09
1.376,1.415,2026-01-12
1.419,1.381,2026-01-13
1.381,1.406,2026-01-14
1.405,1.4,2026-01-15
1.413,1.421,2026-01-16
1.421,1.405,2026-01-19
1.409,1.383,2026-01-20
1.388,1.424,2026-01-21
1.438,1.419,2026-01-22
1.425,1.426,2026-01-23
1.435,1.407,2026-01-26
1.407,1.414,2026-01-27
