收盘,日期
0.993,2025-09-26
1.004,2025-09-29
1.011,2025-09-30
1.02,2025-10-09
0.969,2025-10-10
0.966,2025-10-13
0.925,2025-10-14
0.942,2025-10-15
0.943,2025-10-16
0.912,2025-10-17
0.926,2025-10-20
0.971,2025-10-21
0.966,2025-10-22
0.963,2025-10-23
1.008,2025-10-24
1.03,2025-10-27
1.029,2025-10-28
1.051,2025-10-29
1.034,2025-10-30
0.994,2025-10-31
0.991,2025-11-03
0.979,2025-11-04
0.984,2025-11-05
1.017,2025-11-06
1.006,2025-11-07
0.995,2025-11-10
0.978,2025-11-11
0.977,2025-11-12
0.99,2025-11-13
0.96,2025-11-14
0.953,2025-11-17
0.952,2025-11-18
0.953,2025-11-19
0.946,2025-11-20
0.902,2025-11-21
0.904,2025-11-24
0.918,2025-11-25
0.946,2025-11-26
0.945,2025-11-27
0.948,2025-11-28
0.96,2025-12-01
0.955,2025-12-02
0.95,2025-12-03
0.964,2025-12-04
0.968,2025-12-05
1.0,2025-12-08
1.014,2025-12-09
1.013,2025-12-10
0.994,2025-12-11
1.0,2025-12-12
0.981,2025-12-15
0.961,2025-12-16
0.996,2025-12-17
0.974,2025-12-18
0.98,2025-12-19
1.005,2025-12-22
1.006,2025-12-23
1.012,2025-12-24
1.012,2025-12-25
1.009,2025-12-26
1.006,2025-12-29
1.016,2025-12-30
0.996,2025-12-31
1.031,2026-01-05
1.034,2026-01-06
1.04,2026-01-07
1.035,2026-01-08
1.039,2026-01-09
1.045,2026-01-12
1.022,2026-01-13
1.033,2026-01-14
1.042,2026-01-15
1.051,2026-01-16
1.049,2026-01-19
1.02,2026-01-20
1.04,2026-01-21
1.055,2026-01-22
1.047,2026-01-23
