收盘,日期
1.758,2025-09-26
1.785,2025-09-29
1.785,2025-09-30
1.808,2025-10-09
1.805,2025-10-10
1.784,2025-10-13
1.789,2025-10-14
1.808,2025-10-15
1.802,2025-10-16
1.774,2025-10-17
1.771,2025-10-20
1.78,2025-10-21
1.783,2025-10-22
1.796,2025-10-23
1.793,2025-10-24
1.797,2025-10-27
1.776,2025-10-28
1.79,2025-10-29
1.789,2025-10-30
1.795,2025-10-31
1.789,2025-11-03
1.772,2025-11-04
1.772,2025-11-05
1.801,2025-11-06
1.797,2025-11-07
1.831,2025-11-10
1.823,2025-11-11
1.83,2025-11-12
1.841,2025-11-13
1.819,2025-11-14
1.803,2025-11-17
1.795,2025-11-18
1.794,2025-11-19
1.789,2025-11-20
1.766,2025-11-21
1.764,2025-11-24
1.773,2025-11-25
1.781,2025-11-26
1.783,2025-11-27
1.792,2025-11-28
1.805,2025-12-01
1.802,2025-12-02
1.806,2025-12-03
1.799,2025-12-04
1.819,2025-12-05
1.808,2025-12-08
1.78,2025-12-09
1.789,2025-12-10
1.781,2025-12-11
1.79,2025-12-12
1.798,2025-12-15
1.779,2025-12-16
1.8,2025-12-17
1.8,2025-12-18
1.812,2025-12-19
1.809,2025-12-22
1.808,2025-12-23
1.804,2025-12-24
1.81,2025-12-25
1.821,2025-12-26
1.805,2025-12-29
1.808,2025-12-30
1.805,2025-12-31
1.829,2026-01-05
1.854,2026-01-06
1.849,2026-01-07
1.837,2026-01-08
1.858,2026-01-09
1.873,2026-01-12
1.863,2026-01-13
1.862,2026-01-14
1.86,2026-01-15
1.851,2026-01-16
1.875,2026-01-19
1.894,2026-01-20
1.888,2026-01-21
1.884,2026-01-22
1.891,2026-01-23
