收盘,日期
1.388,2025-09-26
1.399,2025-09-29
1.408,2025-09-30
1.443,2025-10-09
1.47,2025-10-10
1.451,2025-10-13
1.445,2025-10-14
1.457,2025-10-15
1.443,2025-10-16
1.418,2025-10-17
1.42,2025-10-20
1.441,2025-10-21
1.438,2025-10-22
1.444,2025-10-23
1.457,2025-10-24
1.465,2025-10-27
1.453,2025-10-28
1.478,2025-10-29
1.476,2025-10-30
1.462,2025-10-31
1.473,2025-11-03
1.462,2025-11-04
1.464,2025-11-05
1.483,2025-11-06
1.495,2025-11-07
1.503,2025-11-10
1.497,2025-11-11
1.5,2025-11-12
1.507,2025-11-13
1.49,2025-11-14
1.475,2025-11-17
1.451,2025-11-18
1.459,2025-11-19
1.45,2025-11-20
1.415,2025-11-21
1.413,2025-11-24
1.42,2025-11-25
1.424,2025-11-26
1.424,2025-11-27
1.432,2025-11-28
1.443,2025-12-01
1.438,2025-12-02
1.439,2025-12-03
1.44,2025-12-04
1.457,2025-12-05
1.453,2025-12-08
1.434,2025-12-09
1.436,2025-12-10
1.431,2025-12-11
1.449,2025-12-12
1.455,2025-12-15
1.431,2025-12-16
1.454,2025-12-17
1.457,2025-12-18
1.469,2025-12-19
1.475,2025-12-22
1.477,2025-12-23
1.48,2025-12-24
1.485,2025-12-25
1.499,2025-12-26
1.487,2025-12-29
1.49,2025-12-30
1.502,2025-12-31
1.519,2026-01-05
1.549,2026-01-06
1.555,2026-01-07
1.563,2026-01-08
1.582,2026-01-09
1.6,2026-01-12
1.608,2026-01-13
1.606,2026-01-14
1.594,2026-01-15
1.579,2026-01-16
1.608,2026-01-19
1.62,2026-01-20
1.615,2026-01-21
1.637,2026-01-22
1.619,2026-01-23
