收盘,日期
1.095,2025-09-26
1.1245,2025-09-29
1.1245,2025-09-30
1.131,2025-10-09
1.087,2025-10-10
1.0695,2025-10-13
1.027,2025-10-14
1.05,2025-10-15
1.0545,2025-10-16
1.021,2025-10-17
1.039,2025-10-20
1.071,2025-10-21
1.064,2025-10-22
1.064,2025-10-23
1.0995,2025-10-24
1.122,2025-10-27
1.12,2025-10-28
1.153,2025-10-29
1.1335,2025-10-30
1.11,2025-10-31
1.111,2025-11-03
1.089,2025-11-04
1.099,2025-11-05
1.12,2025-11-06
1.113,2025-11-07
1.104,2025-11-10
1.089,2025-11-11
1.086,2025-11-12
1.1115,2025-11-13
1.0835,2025-11-14
1.079,2025-11-17
1.0685,2025-11-18
1.069,2025-11-19
1.0585,2025-11-20
1.0195,2025-11-21
1.016,2025-11-24
1.035,2025-11-25
1.0575,2025-11-26
1.054,2025-11-27
1.059,2025-11-28
1.0735,2025-12-01
1.066,2025-12-02
1.056,2025-12-03
1.066,2025-12-04
1.08,2025-12-05
1.108,2025-12-08
1.115,2025-12-09
1.115,2025-12-10
1.1,2025-12-11
1.11,2025-12-12
1.09,2025-12-15
1.07,2025-12-16
1.104,2025-12-17
1.083,2025-12-18
1.085,2025-12-19
1.109,2025-12-22
1.112,2025-12-23
1.121,2025-12-24
1.128,2025-12-25
1.126,2025-12-26
1.118,2025-12-29
1.127,2025-12-30
1.113,2025-12-31
1.145,2026-01-05
1.152,2026-01-06
1.157,2026-01-07
1.146,2026-01-08
1.155,2026-01-09
1.176,2026-01-12
1.152,2026-01-13
1.163,2026-01-14
1.169,2026-01-15
1.166,2026-01-16
1.16,2026-01-19
1.142,2026-01-20
1.144,2026-01-21
1.156,2026-01-22
1.162,2026-01-23
