收盘,日期
1.25,2025-09-26
1.264,2025-09-29
1.283,2025-09-30
1.276,2025-10-09
1.239,2025-10-10
1.202,2025-10-13
1.175,2025-10-14
1.199,2025-10-15
1.187,2025-10-16
1.152,2025-10-17
1.186,2025-10-20
1.207,2025-10-21
1.184,2025-10-22
1.199,2025-10-23
1.205,2025-10-24
1.228,2025-10-27
1.213,2025-10-28
1.226,2025-10-29
1.204,2025-10-30
1.19,2025-10-31
1.194,2025-11-03
1.179,2025-11-04
1.171,2025-11-05
1.192,2025-11-06
1.172,2025-11-07
1.187,2025-11-10
1.183,2025-11-11
1.187,2025-11-12
1.2,2025-11-13
1.162,2025-11-14
1.146,2025-11-17
1.129,2025-11-18
1.122,2025-11-19
1.113,2025-11-20
1.085,2025-11-21
1.111,2025-11-24
1.117,2025-11-25
1.122,2025-11-26
1.114,2025-11-27
1.116,2025-11-28
1.123,2025-12-01
1.121,2025-12-02
1.107,2025-12-03
1.117,2025-12-04
1.128,2025-12-05
1.126,2025-12-08
1.11,2025-12-09
1.114,2025-12-10
1.107,2025-12-11
1.12,2025-12-12
1.101,2025-12-15
1.078,2025-12-16
1.09,2025-12-17
1.076,2025-12-18
1.091,2025-12-19
1.092,2025-12-22
1.09,2025-12-23
1.09,2025-12-24
1.09,2025-12-25
1.094,2025-12-26
1.084,2025-12-29
1.094,2025-12-30
1.081,2025-12-31
1.127,2026-01-05
1.143,2026-01-06
1.125,2026-01-07
1.109,2026-01-08
1.111,2026-01-09
1.14,2026-01-12
1.136,2026-01-13
1.141,2026-01-14
1.119,2026-01-15
1.113,2026-01-16
1.104,2026-01-19
1.094,2026-01-20
1.096,2026-01-21
1.095,2026-01-22
1.102,2026-01-23
