收盘,日期
0.823,2025-09-26
0.845,2025-09-29
0.861,2025-09-30
0.88,2025-10-09
0.845,2025-10-10
0.842,2025-10-13
0.826,2025-10-14
0.841,2025-10-15
0.844,2025-10-16
0.809,2025-10-17
0.816,2025-10-20
0.831,2025-10-21
0.821,2025-10-22
0.826,2025-10-23
0.84,2025-10-24
0.848,2025-10-27
0.845,2025-10-28
0.879,2025-10-29
0.876,2025-10-30
0.866,2025-10-31
0.871,2025-11-03
0.855,2025-11-04
0.875,2025-11-05
0.893,2025-11-06
0.898,2025-11-07
0.888,2025-11-10
0.882,2025-11-11
0.866,2025-11-12
0.889,2025-11-13
0.876,2025-11-14
0.872,2025-11-17
0.853,2025-11-18
0.855,2025-11-19
0.842,2025-11-20
0.813,2025-11-21
0.817,2025-11-24
0.825,2025-11-25
0.826,2025-11-26
0.822,2025-11-27
0.832,2025-11-28
0.838,2025-12-01
0.83,2025-12-02
0.825,2025-12-03
0.83,2025-12-04
0.845,2025-12-05
0.854,2025-12-08
0.85,2025-12-09
0.849,2025-12-10
0.845,2025-12-11
0.856,2025-12-12
0.848,2025-12-15
0.83,2025-12-16
0.845,2025-12-17
0.831,2025-12-18
0.841,2025-12-19
0.848,2025-12-22
0.852,2025-12-23
0.86,2025-12-24
0.87,2025-12-25
0.882,2025-12-26
0.874,2025-12-29
0.876,2025-12-30
0.875,2025-12-31
0.892,2026-01-05
0.907,2026-01-06
0.909,2026-01-07
0.915,2026-01-08
0.932,2026-01-09
0.952,2026-01-12
0.93,2026-01-13
0.931,2026-01-14
0.93,2026-01-15
0.944,2026-01-16
0.958,2026-01-19
0.94,2026-01-20
0.945,2026-01-21
0.947,2026-01-22
0.97,2026-01-23
