收盘,日期
2.945,2025-09-26
2.997,2025-09-29
2.954,2025-09-30
2.946,2025-10-09
2.965,2025-10-10
2.958,2025-10-13
3.003,2025-10-14
3.035,2025-10-15
3.063,2025-10-16
3.036,2025-10-17
3.033,2025-10-20
3.064,2025-10-21
3.061,2025-10-22
3.079,2025-10-23
3.088,2025-10-24
3.1,2025-10-27
3.088,2025-10-28
3.082,2025-10-29
3.06,2025-10-30
3.047,2025-10-31
3.057,2025-11-03
3.087,2025-11-04
3.092,2025-11-05
3.078,2025-11-06
3.09,2025-11-07
3.112,2025-11-10
3.096,2025-11-11
3.121,2025-11-12
3.126,2025-11-13
3.125,2025-11-14
3.071,2025-11-17
3.072,2025-11-18
3.092,2025-11-19
3.102,2025-11-20
3.04,2025-11-21
3.022,2025-11-24
3.055,2025-11-25
3.036,2025-11-26
3.047,2025-11-27
3.03,2025-11-28
3.043,2025-12-01
3.03,2025-12-02
3.004,2025-12-03
3.004,2025-12-04
3.043,2025-12-05
3.075,2025-12-08
3.048,2025-12-09
3.037,2025-12-10
3.016,2025-12-11
3.037,2025-12-12
3.066,2025-12-15
3.032,2025-12-16
3.076,2025-12-17
3.096,2025-12-18
3.103,2025-12-19
3.089,2025-12-22
3.109,2025-12-23
3.099,2025-12-24
3.114,2025-12-25
3.116,2025-12-26
3.118,2025-12-29
3.103,2025-12-30
3.105,2025-12-31
3.144,2026-01-05
3.207,2026-01-06
3.177,2026-01-07
3.12,2026-01-08
3.105,2026-01-09
3.107,2026-01-12
3.126,2026-01-13
3.077,2026-01-14
3.052,2026-01-15
3.02,2026-01-16
3.008,2026-01-19
3.023,2026-01-20
2.985,2026-01-21
2.972,2026-01-22
2.949,2026-01-23
