日期,open,high,low,收盘,volume,amount
2025-10-31,1.0,1.0,0.986,0.987,76269300,75648232
2025-11-03,0.987,0.996,0.984,0.994,128174088,126434505
2025-11-04,0.995,0.999,0.985,0.988,11082700,10997252
2025-11-05,0.983,0.988,0.971,0.984,9667200,9485229
2025-11-06,0.986,1.005,0.986,1.005,12346400,12342174
2025-11-07,1.005,1.005,0.995,0.998,4173000,4166284
2025-11-10,0.998,1.018,0.993,1.014,22913300,23137004
2025-11-11,1.016,1.018,1.009,1.014,10371300,10505438
2025-11-12,1.012,1.026,1.012,1.025,12276500,12541806
2025-11-13,1.025,1.031,1.018,1.029,6011000,6144533
2025-11-14,1.022,1.022,1.007,1.01,4760600,4831612
2025-11-17,1.01,1.01,0.999,0.999,5013300,5028046
2025-11-18,0.992,1.008,0.984,0.985,5631700,5580556
2025-11-19,0.994,0.994,0.978,0.98,4462100,4385427
2025-11-20,0.985,0.989,0.978,0.981,4802900,4724509
2025-11-21,0.972,0.975,0.96,0.965,3847300,3716030
2025-11-24,0.966,0.979,0.964,0.978,1212200,1177281
2025-11-25,0.979,0.989,0.978,0.981,1324800,1304738
2025-11-26,0.982,0.99,0.982,0.987,2455100,2424983
2025-11-27,0.982,0.989,0.979,0.983,3184500,3137031
2025-11-28,0.983,0.985,0.979,0.98,718200,705472
2025-12-01,0.988,0.989,0.978,0.982,27440100,26936481
2025-12-02,0.986,0.992,0.981,0.984,3720300,3667984
2025-12-03,0.984,0.984,0.973,0.973,1187600,1161246
2025-12-04,0.973,0.978,0.971,0.977,4968200,4844833
2025-12-05,0.99,0.99,0.976,0.986,1659800,1629175
2025-12-08,0.985,0.989,0.975,0.976,1273100,1247944
2025-12-09,0.976,0.976,0.963,0.965,1378600,1333510
2025-12-10,0.966,0.966,0.957,0.961,3293100,3161565
2025-12-11,0.969,0.975,0.963,0.964,5019300,4864185
2025-12-12,0.969,0.981,0.969,0.978,4544700,4439452
2025-12-15,0.972,0.973,0.967,0.968,730000,708994
2025-12-16,0.961,0.966,0.946,0.95,2826200,2693127
2025-12-17,0.948,0.96,0.948,0.957,2850900,2719826
2025-12-18,0.951,0.96,0.951,0.956,7618500,7284184
2025-12-19,0.965,0.968,0.96,0.966,2888600,2786561
2025-12-22,0.97,0.974,0.966,0.967,2862800,2773895
2025-12-23,0.972,0.975,0.967,0.97,4381500,4255737
2025-12-24,0.97,0.979,0.967,0.967,12445300,12104172
2025-12-25,0.97,0.97,0.967,0.967,3943300,3816038
2025-12-26,0.968,0.971,0.963,0.968,3954200,3833534
2025-12-29,0.972,0.977,0.962,0.963,5545700,5373182
2025-12-30,0.963,0.967,0.959,0.966,3744100,3607267
2025-12-31,0.965,0.965,0.95,0.952,32082310,30568187
2026-01-05,0.96,0.982,0.96,0.978,8692500,8495618
2026-01-06,0.982,0.994,0.982,0.993,4482800,4437888
2026-01-07,0.991,0.991,0.978,0.98,1635500,1607235
2026-01-08,0.975,0.98,0.967,0.968,2414300,2347368
2026-01-09,0.972,0.976,0.97,0.973,2073600,2016346
2026-01-12,0.974,0.984,0.974,0.983,2983100,2916713
2026-01-13,0.993,1.004,0.988,0.99,5876300,5863313
2026-01-14,0.995,1.002,0.991,0.998,5697500,5685507
2026-01-15,0.994,1.009,0.991,0.997,3344000,3350412
2026-01-16,1.006,1.02,0.992,0.993,1259600,1257000
2026-01-19,1.003,1.003,0.983,0.984,1483800,1464214
2026-01-20,0.984,0.987,0.979,0.982,2247700,2211536
2026-01-21,0.982,0.984,0.978,0.981,3486800,3421063
