收盘,日期
1.445,2025-09-26
1.469,2025-09-29
1.484,2025-09-30
1.516,2025-10-09
1.452,2025-10-10
1.463,2025-10-13
1.389,2025-10-14
1.413,2025-10-15
1.407,2025-10-16
1.349,2025-10-17
1.364,2025-10-20
1.401,2025-10-21
1.388,2025-10-22
1.388,2025-10-23
1.441,2025-10-24
1.493,2025-10-27
1.488,2025-10-28
1.505,2025-10-29
1.474,2025-10-30
1.441,2025-10-31
1.436,2025-11-03
1.413,2025-11-04
1.399,2025-11-05
1.434,2025-11-06
1.416,2025-11-07
1.408,2025-11-10
1.382,2025-11-11
1.371,2025-11-12
1.39,2025-11-13
1.357,2025-11-14
1.367,2025-11-17
1.363,2025-11-18
1.347,2025-11-19
1.335,2025-11-20
1.278,2025-11-21
1.284,2025-11-24
1.313,2025-11-25
1.326,2025-11-26
1.316,2025-11-27
1.339,2025-11-28
1.359,2025-12-01
1.347,2025-12-02
1.328,2025-12-03
1.34,2025-12-04
1.35,2025-12-05
1.381,2025-12-08
1.389,2025-12-09
1.382,2025-12-10
1.367,2025-12-11
1.398,2025-12-12
1.374,2025-12-15
1.349,2025-12-16
1.379,2025-12-17
1.364,2025-12-18
1.361,2025-12-19
1.392,2025-12-22
1.389,2025-12-23
1.425,2025-12-24
1.441,2025-12-25
1.439,2025-12-26
1.441,2025-12-29
1.456,2025-12-30
1.454,2025-12-31
1.509,2026-01-05
1.541,2026-01-06
1.565,2026-01-07
1.565,2026-01-08
1.597,2026-01-09
1.652,2026-01-12
1.594,2026-01-13
1.615,2026-01-14
1.656,2026-01-15
1.715,2026-01-16
1.687,2026-01-19
1.669,2026-01-20
1.695,2026-01-21
1.7,2026-01-22
1.746,2026-01-23
