收盘,日期
1.548,2025-09-26
1.613,2025-09-29
1.672,2025-09-30
1.818,2025-10-09
1.753,2025-10-10
1.818,2025-10-13
1.758,2025-10-14
1.764,2025-10-15
1.731,2025-10-16
1.697,2025-10-17
1.67,2025-10-20
1.695,2025-10-21
1.672,2025-10-22
1.693,2025-10-23
1.719,2025-10-24
1.759,2025-10-27
1.709,2025-10-28
1.788,2025-10-29
1.805,2025-10-30
1.771,2025-10-31
1.748,2025-11-03
1.693,2025-11-04
1.701,2025-11-05
1.753,2025-11-06
1.764,2025-11-07
1.773,2025-11-10
1.753,2025-11-11
1.754,2025-11-12
1.822,2025-11-13
1.789,2025-11-14
1.784,2025-11-17
1.734,2025-11-18
1.779,2025-11-19
1.773,2025-11-20
1.677,2025-11-21
1.665,2025-11-24
1.702,2025-11-25
1.7,2025-11-26
1.703,2025-11-27
1.731,2025-11-28
1.781,2025-12-01
1.754,2025-12-02
1.763,2025-12-03
1.766,2025-12-04
1.805,2025-12-05
1.824,2025-12-08
1.766,2025-12-09
1.777,2025-12-10
1.766,2025-12-11
1.783,2025-12-12
1.776,2025-12-15
1.729,2025-12-16
1.784,2025-12-17
1.781,2025-12-18
1.815,2025-12-19
1.858,2025-12-22
1.869,2025-12-23
1.88,2025-12-24
1.86,2025-12-25
1.928,2025-12-26
1.891,2025-12-29
1.919,2025-12-30
1.944,2025-12-31
1.991,2026-01-05
2.075,2026-01-06
2.081,2026-01-07
2.047,2026-01-08
2.111,2026-01-09
2.149,2026-01-12
2.17,2026-01-13
2.172,2026-01-14
2.21,2026-01-15
2.186,2026-01-16
2.191,2026-01-19
2.198,2026-01-20
2.268,2026-01-21
2.254,2026-01-22
2.321,2026-01-23
