收盘,日期
1.629,2025-09-26
1.648,2025-09-29
1.682,2025-09-30
1.731,2025-10-09
1.638,2025-10-10
1.662,2025-10-13
1.574,2025-10-14
1.602,2025-10-15
1.593,2025-10-16
1.535,2025-10-17
1.544,2025-10-20
1.584,2025-10-21
1.574,2025-10-22
1.57,2025-10-23
1.632,2025-10-24
1.676,2025-10-27
1.669,2025-10-28
1.674,2025-10-29
1.646,2025-10-30
1.605,2025-10-31
1.607,2025-11-03
1.588,2025-11-04
1.57,2025-11-05
1.619,2025-11-06
1.589,2025-11-07
1.582,2025-11-10
1.559,2025-11-11
1.546,2025-11-12
1.576,2025-11-13
1.52,2025-11-14
1.529,2025-11-17
1.534,2025-11-18
1.518,2025-11-19
1.499,2025-11-20
1.442,2025-11-21
1.455,2025-11-24
1.473,2025-11-25
1.491,2025-11-26
1.486,2025-11-27
1.499,2025-11-28
1.522,2025-12-01
1.498,2025-12-02
1.477,2025-12-03
1.496,2025-12-04
1.492,2025-12-05
1.525,2025-12-08
1.52,2025-12-09
1.506,2025-12-10
1.478,2025-12-11
1.494,2025-12-12
1.455,2025-12-15
1.426,2025-12-16
1.459,2025-12-17
1.453,2025-12-18
1.454,2025-12-19
1.481,2025-12-22
1.486,2025-12-23
1.505,2025-12-24
1.506,2025-12-25
1.509,2025-12-26
1.512,2025-12-29
1.521,2025-12-30
1.51,2025-12-31
1.575,2026-01-05
1.6,2026-01-06
1.612,2026-01-07
1.629,2026-01-08
1.646,2026-01-09
1.709,2026-01-12
1.666,2026-01-13
1.712,2026-01-14
1.71,2026-01-15
1.731,2026-01-16
1.723,2026-01-19
1.708,2026-01-20
1.781,2026-01-21
1.791,2026-01-22
1.788,2026-01-23
