收盘,日期
13.282,2025-09-26
13.408,2025-09-29
13.483,2025-09-30
13.56,2025-10-09
13.474,2025-10-10
13.448,2025-10-13
13.322,2025-10-14
13.421,2025-10-15
13.34,2025-10-16
13.218,2025-10-17
13.225,2025-10-20
13.322,2025-10-21
13.299,2025-10-22
13.325,2025-10-23
13.382,2025-10-24
13.476,2025-10-27
13.433,2025-10-28
13.574,2025-10-29
13.473,2025-10-30
13.482,2025-10-31
13.503,2025-11-03
13.442,2025-11-04
13.506,2025-11-05
13.561,2025-11-06
13.581,2025-11-07
13.674,2025-11-10
13.644,2025-11-11
13.605,2025-11-12
13.743,2025-11-13
13.672,2025-11-14
13.654,2025-11-17
13.603,2025-11-18
13.628,2025-11-19
13.57,2025-11-20
13.466,2025-11-21
13.455,2025-11-24
13.475,2025-11-25
13.367,2025-11-26
13.298,2025-11-27
13.389,2025-11-28
13.401,2025-12-01
13.33,2025-12-02
13.307,2025-12-03
13.269,2025-12-04
13.407,2025-12-05
13.447,2025-12-08
13.379,2025-12-09
13.427,2025-12-10
13.376,2025-12-11
13.422,2025-12-12
13.388,2025-12-15
13.316,2025-12-16
13.438,2025-12-17
13.438,2025-12-18
13.495,2025-12-19
13.563,2025-12-22
13.526,2025-12-23
13.615,2025-12-24
13.688,2025-12-25
13.674,2025-12-26
13.636,2025-12-29
13.667,2025-12-30
13.663,2025-12-31
13.865,2026-01-05
14.064,2026-01-06
14.101,2026-01-07
14.135,2026-01-08
14.274,2026-01-09
14.448,2026-01-12
14.306,2026-01-13
14.323,2026-01-14
14.368,2026-01-15
14.404,2026-01-16
14.505,2026-01-19
14.402,2026-01-20
14.481,2026-01-21
14.64,2026-01-22
14.827,2026-01-23
