收盘,日期
1.013107,2025-09-26
1.012127,2025-09-29
1.010168,2025-09-30
1.018986,2025-10-09
1.027804,2025-10-10
1.024865,2025-10-13
1.032703,2025-10-14
1.039562,2025-10-15
1.044461,2025-10-16
1.036622,2025-10-17
1.037602,2025-10-20
1.043481,2025-10-21
1.048223,2025-10-22
1.054179,2025-10-23
1.049216,2025-10-24
1.057157,2025-10-27
1.052194,2025-10-28
1.052194,2025-10-29
1.056164,2025-10-30
1.049216,2025-10-31
1.059142,2025-11-03
1.063113,2025-11-04
1.064106,2025-11-05
1.071054,2025-11-06
1.075024,2025-11-07
1.078002,2025-11-10
1.078002,2025-11-11
1.081973,2025-11-12
1.081973,2025-11-13
1.075024,2025-11-14
1.065098,2025-11-17
1.060135,2025-11-18
1.065098,2025-11-19
1.065098,2025-11-20
1.051201,2025-11-21
1.047231,2025-11-24
1.051201,2025-11-25
1.048223,2025-11-26
1.049216,2025-11-27
1.048223,2025-11-28
1.053186,2025-12-01
1.051201,2025-12-02
1.053186,2025-12-03
1.048223,2025-12-04
1.049216,2025-12-05
1.042267,2025-12-08
1.035319,2025-12-09
1.034326,2025-12-10
1.030356,2025-12-11
1.030356,2025-12-12
1.031348,2025-12-15
1.025393,2025-12-16
1.027378,2025-12-17
1.037304,2025-12-18
1.036312,2025-12-19
1.031348,2025-12-22
1.031348,2025-12-23
1.030356,2025-12-24
1.032341,2025-12-25
1.032341,2025-12-26
1.032341,2025-12-29
1.02837,2025-12-30
1.02837,2025-12-31
1.029363,2026-01-05
1.034326,2026-01-06
1.032341,2026-01-07
1.02837,2026-01-08
1.032341,2026-01-09
1.034326,2026-01-12
1.034326,2026-01-13
1.026385,2026-01-14
1.0244,2026-01-15
1.017452,2026-01-16
1.02,2026-01-19
1.033,2026-01-20
1.024,2026-01-21
1.03,2026-01-22
1.025,2026-01-23
