收盘,日期
1.472,2025-09-26
1.493,2025-09-29
1.476,2025-09-30
1.468,2025-10-09
1.415,2025-10-10
1.397,2025-10-13
1.319,2025-10-14
1.338,2025-10-15
1.34,2025-10-16
1.315,2025-10-17
1.364,2025-10-20
1.434,2025-10-21
1.431,2025-10-22
1.413,2025-10-23
1.49,2025-10-24
1.548,2025-10-27
1.559,2025-10-28
1.566,2025-10-29
1.514,2025-10-30
1.465,2025-10-31
1.479,2025-11-03
1.463,2025-11-04
1.448,2025-11-05
1.48,2025-11-06
1.466,2025-11-07
1.461,2025-11-10
1.42,2025-11-11
1.429,2025-11-12
1.425,2025-11-13
1.379,2025-11-14
1.408,2025-11-17
1.416,2025-11-18
1.424,2025-11-19
1.43,2025-11-20
1.365,2025-11-21
1.368,2025-11-24
1.418,2025-11-25
1.493,2025-11-26
1.476,2025-11-27
1.479,2025-11-28
1.519,2025-12-01
1.51,2025-12-02
1.495,2025-12-03
1.51,2025-12-04
1.528,2025-12-05
1.613,2025-12-08
1.654,2025-12-09
1.672,2025-12-10
1.615,2025-12-11
1.636,2025-12-12
1.6,2025-12-15
1.551,2025-12-16
1.63,2025-12-17
1.602,2025-12-18
1.605,2025-12-19
1.659,2025-12-22
1.651,2025-12-23
1.668,2025-12-24
1.671,2025-12-25
1.658,2025-12-26
1.656,2025-12-29
1.676,2025-12-30
1.673,2025-12-31
1.715,2026-01-05
1.718,2026-01-06
1.728,2026-01-07
1.714,2026-01-08
1.763,2026-01-09
1.915,2026-01-12
1.835,2026-01-13
1.875,2026-01-14
1.87,2026-01-15
1.833,2026-01-16
1.808,2026-01-19
1.764,2026-01-20
1.779,2026-01-21
1.833,2026-01-22
1.822,2026-01-23
