收盘,日期
1.184,2025-09-26
1.199,2025-09-29
1.217,2025-09-30
1.244,2025-10-09
1.177,2025-10-10
1.164,2025-10-13
1.122,2025-10-14
1.148,2025-10-15
1.15,2025-10-16
1.106,2025-10-17
1.12,2025-10-20
1.152,2025-10-21
1.144,2025-10-22
1.146,2025-10-23
1.176,2025-10-24
1.197,2025-10-27
1.19,2025-10-28
1.209,2025-10-29
1.185,2025-10-30
1.166,2025-10-31
1.162,2025-11-03
1.14,2025-11-04
1.146,2025-11-05
1.176,2025-11-06
1.163,2025-11-07
1.156,2025-11-10
1.135,2025-11-11
1.131,2025-11-12
1.155,2025-11-13
1.13,2025-11-14
1.115,2025-11-17
1.115,2025-11-18
1.114,2025-11-19
1.102,2025-11-20
1.064,2025-11-21
1.072,2025-11-24
1.081,2025-11-25
1.094,2025-11-26
1.09,2025-11-27
1.098,2025-11-28
1.11,2025-12-01
1.1,2025-12-02
1.092,2025-12-03
1.102,2025-12-04
1.112,2025-12-05
1.127,2025-12-08
1.126,2025-12-09
1.123,2025-12-10
1.109,2025-12-11
1.116,2025-12-12
1.094,2025-12-15
1.074,2025-12-16
1.093,2025-12-17
1.077,2025-12-18
1.084,2025-12-19
1.092,2025-12-22
1.102,2025-12-23
1.11,2025-12-24
1.113,2025-12-25
1.109,2025-12-26
1.105,2025-12-29
1.112,2025-12-30
1.101,2025-12-31
1.135,2026-01-05
1.151,2026-01-06
1.148,2026-01-07
1.15,2026-01-08
1.162,2026-01-09
1.175,2026-01-12
1.162,2026-01-13
1.19,2026-01-14
1.17,2026-01-15
1.186,2026-01-16
1.17,2026-01-19
1.152,2026-01-20
1.162,2026-01-21
1.154,2026-01-22
1.16,2026-01-23
