收盘,日期
4.77,2025-09-26
4.837,2025-09-29
4.854,2025-09-30
4.924,2025-10-09
4.833,2025-10-10
4.805,2025-10-13
4.761,2025-10-14
4.818,2025-10-15
4.835,2025-10-16
4.727,2025-10-17
4.751,2025-10-20
4.828,2025-10-21
4.808,2025-10-22
4.818,2025-10-23
4.877,2025-10-24
4.936,2025-10-27
4.922,2025-10-28
4.98,2025-10-29
4.945,2025-10-30
4.883,2025-10-31
4.885,2025-11-03
4.853,2025-11-04
4.851,2025-11-05
4.918,2025-11-06
4.91,2025-11-07
4.926,2025-11-10
4.89,2025-11-11
4.885,2025-11-12
4.917,2025-11-13
4.862,2025-11-14
4.829,2025-11-17
4.796,2025-11-18
4.817,2025-11-19
4.797,2025-11-20
4.683,2025-11-21
4.679,2025-11-24
4.712,2025-11-25
4.743,2025-11-26
4.736,2025-11-27
4.752,2025-11-28
4.802,2025-12-01
4.779,2025-12-02
4.762,2025-12-03
4.773,2025-12-04
4.818,2025-12-05
4.86,2025-12-08
4.834,2025-12-09
4.826,2025-12-10
4.796,2025-12-11
4.821,2025-12-12
4.801,2025-12-15
4.744,2025-12-16
4.838,2025-12-17
4.811,2025-12-18
4.827,2025-12-19
4.867,2025-12-22
4.878,2025-12-23
4.896,2025-12-24
4.901,2025-12-25
4.917,2025-12-26
4.899,2025-12-29
4.916,2025-12-30
4.895,2025-12-31
4.98,2026-01-05
5.061,2026-01-06
5.044,2026-01-07
5.008,2026-01-08
5.029,2026-01-09
5.057,2026-01-12
5.036,2026-01-13
5.012,2026-01-14
5.014,2026-01-15
5.002,2026-01-16
5.003,2026-01-19
4.993,2026-01-20
4.998,2026-01-21
4.99,2026-01-22
4.98,2026-01-23
