收盘,日期
1.491,2025-09-26
1.505,2025-09-29
1.552,2025-09-30
1.581,2025-10-09
1.493,2025-10-10
1.489,2025-10-13
1.432,2025-10-14
1.441,2025-10-15
1.423,2025-10-16
1.368,2025-10-17
1.376,2025-10-20
1.419,2025-10-21
1.42,2025-10-22
1.414,2025-10-23
1.474,2025-10-24
1.49,2025-10-27
1.482,2025-10-28
1.484,2025-10-29
1.461,2025-10-30
1.436,2025-10-31
1.42,2025-11-03
1.387,2025-11-04
1.374,2025-11-05
1.41,2025-11-06
1.378,2025-11-07
1.364,2025-11-10
1.342,2025-11-11
1.334,2025-11-12
1.353,2025-11-13
1.318,2025-11-14
1.325,2025-11-17
1.34,2025-11-18
1.329,2025-11-19
1.318,2025-11-20
1.284,2025-11-21
1.302,2025-11-24
1.329,2025-11-25
1.341,2025-11-26
1.335,2025-11-27
1.347,2025-11-28
1.369,2025-12-01
1.346,2025-12-02
1.325,2025-12-03
1.337,2025-12-04
1.339,2025-12-05
1.359,2025-12-08
1.349,2025-12-09
1.353,2025-12-10
1.325,2025-12-11
1.355,2025-12-12
1.319,2025-12-15
1.294,2025-12-16
1.326,2025-12-17
1.321,2025-12-18
1.314,2025-12-19
1.323,2025-12-22
1.325,2025-12-23
1.344,2025-12-24
1.354,2025-12-25
1.359,2025-12-26
1.368,2025-12-29
1.386,2025-12-30
1.385,2025-12-31
1.45,2026-01-05
1.475,2026-01-06
1.472,2026-01-07
1.488,2026-01-08
1.549,2026-01-09
1.664,2026-01-12
1.598,2026-01-13
1.642,2026-01-14
1.595,2026-01-15
1.611,2026-01-16
1.585,2026-01-19
1.567,2026-01-20
1.61,2026-01-21
1.626,2026-01-22
1.655,2026-01-23
