收盘,日期
139.2066,2025-09-26
139.1718,2025-09-29
139.3778,2025-09-30
139.4724,2025-10-09
139.4425,2025-10-10
139.4833,2025-10-13
139.5301,2025-10-14
139.4893,2025-10-15
139.4953,2025-10-16
139.5948,2025-10-17
139.4714,2025-10-20
139.4913,2025-10-21
139.5172,2025-10-22
139.4774,2025-10-23
139.4684,2025-10-24
139.5152,2025-10-27
139.7929,2025-10-28
139.9084,2025-10-29
140.0208,2025-10-30
140.0367,2025-10-31
139.975,2025-11-03
139.9681,2025-11-04
139.9731,2025-11-05
139.9073,2025-11-06
139.9362,2025-11-07
139.9322,2025-11-10
139.9492,2025-11-11
140.0069,2025-11-12
139.9512,2025-11-13
139.9342,2025-11-14
139.9601,2025-11-17
139.9681,2025-11-18
139.9263,2025-11-19
139.9989,2025-11-20
139.9611,2025-11-21
139.977,2025-11-24
139.98,2025-11-25
139.8287,2025-11-26
139.8208,2025-11-27
139.8755,2025-11-28
139.9223,2025-12-01
139.8874,2025-12-02
139.8994,2025-12-03
139.759,2025-12-04
139.8307,2025-12-05
139.8158,2025-12-08
139.8924,2025-12-09
139.9133,2025-12-10
140.0069,2025-12-11
139.9681,2025-12-12
139.9093,2025-12-15
139.8835,2025-12-16
139.976,2025-12-17
140.0596,2025-12-18
140.1333,2025-12-19
140.0616,2025-12-22
140.2975,2025-12-23
140.2398,2025-12-24
140.193,2025-12-25
140.285,2025-12-26
140.116,2025-12-29
140.093,2025-12-30
140.096,2025-12-31
139.965,2026-01-05
139.86,2026-01-06
139.783,2026-01-07
139.904,2026-01-08
139.893,2026-01-09
139.962,2026-01-12
140.002,2026-01-13
140.093,2026-01-14
140.148,2026-01-15
140.238,2026-01-16
140.229,2026-01-19
140.318,2026-01-20
140.315,2026-01-21
140.302,2026-01-22
140.349,2026-01-23
