开盘,收盘,日期
1.16,1.199,2020-01-02
1.199,1.217,2020-01-03
1.2,1.249,2020-01-06
1.255,1.277,2020-01-07
1.279,1.256,2020-01-08
1.259,1.267,2020-01-09
1.266,1.259,2020-01-10
1.269,1.29,2020-01-13
1.293,1.311,2020-01-14
1.319,1.296,2020-01-15
1.295,1.293,2020-01-16
1.283,1.275,2020-01-17
1.275,1.31,2020-01-20
1.31,1.29,2020-01-21
1.273,1.312,2020-01-22
1.309,1.263,2020-01-23
1.137,1.137,2020-02-03
1.024,1.112,2020-02-04
1.133,1.175,2020-02-05
1.16,1.215,2020-02-06
1.218,1.254,2020-02-07
1.247,1.294,2020-02-10
1.281,1.276,2020-02-11
1.253,1.31,2020-02-12
1.312,1.304,2020-02-13
1.293,1.293,2020-02-14
1.281,1.35,2020-02-17
1.339,1.364,2020-02-18
1.355,1.358,2020-02-19
1.358,1.382,2020-02-20
1.382,1.395,2020-02-21
1.392,1.405,2020-02-24
1.373,1.406,2020-02-25
1.393,1.368,2020-02-26
1.358,1.363,2020-02-27
1.353,1.269,2020-02-28
1.264,1.337,2020-03-02
1.353,1.375,2020-03-03
1.377,1.388,2020-03-04
1.388,1.424,2020-03-05
1.41,1.388,2020-03-06
1.389,1.339,2020-03-09
1.301,1.358,2020-03-10
1.362,1.34,2020-03-11
1.32,1.3,2020-03-12
1.258,1.284,2020-03-13
1.288,1.202,2020-03-16
1.201,1.195,2020-03-17
1.218,1.188,2020-03-18
1.152,1.199,2020-03-19
1.215,1.206,2020-03-20
1.184,1.152,2020-03-23
1.166,1.152,2020-03-24
1.175,1.18,2020-03-25
1.175,1.141,2020-03-26
1.156,1.14,2020-03-27
1.104,1.125,2020-03-30
1.106,1.122,2020-03-31
1.102,1.118,2020-04-01
1.087,1.135,2020-04-02
1.133,1.129,2020-04-03
1.135,1.158,2020-04-07
1.158,1.156,2020-04-08
1.141,1.153,2020-04-09
1.142,1.132,2020-04-10
1.114,1.108,2020-04-13
1.115,1.133,2020-04-14
1.123,1.128,2020-04-15
1.129,1.133,2020-04-16
1.129,1.132,2020-04-17
1.11,1.132,2020-04-20
1.122,1.126,2020-04-21
1.119,1.13,2020-04-22
1.122,1.125,2020-04-23
1.13,1.127,2020-04-24
1.103,1.1,2020-04-27
1.086,1.085,2020-04-28
1.099,1.093,2020-04-29
1.093,1.137,2020-04-30
1.134,1.164,2020-05-06
1.155,1.155,2020-05-07
1.155,1.176,2020-05-08
1.17,1.169,2020-05-11
1.146,1.16,2020-05-12
1.16,1.168,2020-05-13
1.154,1.146,2020-05-14
1.146,1.159,2020-05-15
1.163,1.159,2020-05-18
1.143,1.165,2020-05-19
1.166,1.16,2020-05-20
1.166,1.136,2020-05-21
1.133,1.103,2020-05-22
1.118,1.09,2020-05-25
1.09,1.117,2020-05-26
1.111,1.108,2020-05-27
1.107,1.105,2020-05-28
1.09,1.11,2020-05-29
1.11,1.153,2020-06-01
1.15,1.161,2020-06-02
1.162,1.167,2020-06-03
1.167,1.172,2020-06-04
1.148,1.171,2020-06-05
1.176,1.174,2020-06-08
1.175,1.18,2020-06-09
1.179,1.18,2020-06-10
1.184,1.194,2020-06-11
1.163,1.187,2020-06-12
1.18,1.188,2020-06-15
