收盘,日期
0.958,2025-09-26
0.986,2025-09-29
1.002,2025-09-30
1.023,2025-10-09
0.975,2025-10-10
0.975,2025-10-13
0.952,2025-10-14
0.971,2025-10-15
0.982,2025-10-16
0.938,2025-10-17
0.946,2025-10-20
0.954,2025-10-21
0.945,2025-10-22
0.958,2025-10-23
0.973,2025-10-24
0.98,2025-10-27
0.979,2025-10-28
1.025,2025-10-29
1.043,2025-10-30
1.024,2025-10-31
1.027,2025-11-03
0.998,2025-11-04
1.024,2025-11-05
1.037,2025-11-06
1.054,2025-11-07
1.047,2025-11-10
1.044,2025-11-11
1.027,2025-11-12
1.062,2025-11-13
1.05,2025-11-14
1.045,2025-11-17
1.018,2025-11-18
1.025,2025-11-19
1.008,2025-11-20
0.954,2025-11-21
0.952,2025-11-24
0.969,2025-11-25
0.972,2025-11-26
0.97,2025-11-27
0.979,2025-11-28
0.982,2025-12-01
0.973,2025-12-02
0.963,2025-12-03
0.966,2025-12-04
0.975,2025-12-05
0.988,2025-12-08
0.984,2025-12-09
0.978,2025-12-10
0.974,2025-12-11
0.979,2025-12-12
0.962,2025-12-15
0.941,2025-12-16
0.965,2025-12-17
0.954,2025-12-18
0.958,2025-12-19
0.963,2025-12-22
0.973,2025-12-23
0.984,2025-12-24
0.986,2025-12-25
1.005,2025-12-26
0.996,2025-12-29
0.994,2025-12-30
0.988,2025-12-31
1.005,2026-01-05
1.018,2026-01-06
1.017,2026-01-07
1.018,2026-01-08
1.02,2026-01-09
1.026,2026-01-12
1.025,2026-01-13
1.022,2026-01-14
1.024,2026-01-15
1.03,2026-01-16
1.019,2026-01-19
1.004,2026-01-20
1.006,2026-01-21
1.006,2026-01-22
1.043,2026-01-23
