收盘,日期
1.543,2025-09-26
1.554,2025-09-29
1.588,2025-09-30
1.568,2025-10-09
1.531,2025-10-10
1.494,2025-10-13
1.43,2025-10-14
1.458,2025-10-15
1.499,2025-10-16
1.456,2025-10-17
1.455,2025-10-20
1.473,2025-10-21
1.429,2025-10-22
1.398,2025-10-23
1.396,2025-10-24
1.404,2025-10-27
1.381,2025-10-28
1.402,2025-10-29
1.353,2025-10-30
1.421,2025-10-31
1.449,2025-11-03
1.411,2025-11-04
1.402,2025-11-05
1.406,2025-11-06
1.379,2025-11-07
1.393,2025-11-10
1.389,2025-11-11
1.424,2025-11-12
1.49,2025-11-13
1.473,2025-11-14
1.456,2025-11-17
1.426,2025-11-18
1.417,2025-11-19
1.42,2025-11-20
1.372,2025-11-21
1.405,2025-11-24
1.414,2025-11-25
1.44,2025-11-26
1.449,2025-11-27
1.436,2025-11-28
1.431,2025-12-01
1.408,2025-12-02
1.389,2025-12-03
1.407,2025-12-04
1.408,2025-12-05
1.392,2025-12-08
1.368,2025-12-09
1.367,2025-12-10
1.36,2025-12-11
1.372,2025-12-12
1.323,2025-12-15
1.298,2025-12-16
1.307,2025-12-17
1.311,2025-12-18
1.338,2025-12-19
1.325,2025-12-22
1.325,2025-12-23
1.317,2025-12-24
1.319,2025-12-25
1.314,2025-12-26
1.291,2025-12-29
1.272,2025-12-30
1.257,2025-12-31
1.325,2026-01-05
1.329,2026-01-06
1.37,2026-01-07
1.38,2026-01-08
1.394,2026-01-09
1.384,2026-01-12
1.39,2026-01-13
1.409,2026-01-14
1.4,2026-01-15
1.387,2026-01-16
1.353,2026-01-19
1.341,2026-01-20
1.334,2026-01-21
1.322,2026-01-22
1.343,2026-01-23
