收盘,日期
1.241,2025-09-26
1.244,2025-09-29
1.273,2025-09-30
1.262,2025-10-09
1.23,2025-10-10
1.216,2025-10-13
1.185,2025-10-14
1.207,2025-10-15
1.211,2025-10-16
1.19,2025-10-17
1.19,2025-10-20
1.209,2025-10-21
1.201,2025-10-22
1.184,2025-10-23
1.194,2025-10-24
1.198,2025-10-27
1.19,2025-10-28
1.187,2025-10-29
1.164,2025-10-30
1.217,2025-10-31
1.217,2025-11-03
1.183,2025-11-04
1.18,2025-11-05
1.174,2025-11-06
1.158,2025-11-07
1.174,2025-11-10
1.172,2025-11-11
1.187,2025-11-12
1.208,2025-11-13
1.202,2025-11-14
1.176,2025-11-17
1.169,2025-11-18
1.153,2025-11-19
1.151,2025-11-20
1.13,2025-11-21
1.146,2025-11-24
1.155,2025-11-25
1.162,2025-11-26
1.156,2025-11-27
1.161,2025-11-28
1.155,2025-12-01
1.139,2025-12-02
1.132,2025-12-03
1.139,2025-12-04
1.142,2025-12-05
1.14,2025-12-08
1.132,2025-12-09
1.137,2025-12-10
1.133,2025-12-11
1.141,2025-12-12
1.121,2025-12-15
1.102,2025-12-16
1.115,2025-12-17
1.109,2025-12-18
1.123,2025-12-19
1.122,2025-12-22
1.117,2025-12-23
1.119,2025-12-24
1.122,2025-12-25
1.122,2025-12-26
1.11,2025-12-29
1.101,2025-12-30
1.095,2025-12-31
1.154,2026-01-05
1.164,2026-01-06
1.192,2026-01-07
1.188,2026-01-08
1.231,2026-01-09
1.228,2026-01-12
1.236,2026-01-13
1.224,2026-01-14
1.2,2026-01-15
1.191,2026-01-16
1.172,2026-01-19
1.152,2026-01-20
1.159,2026-01-21
1.143,2026-01-22
1.164,2026-01-23
