收盘,日期
0.61,2025-09-26
0.624,2025-09-29
0.632,2025-09-30
0.649,2025-10-09
0.622,2025-10-10
0.612,2025-10-13
0.62,2025-10-14
0.633,2025-10-15
0.639,2025-10-16
0.603,2025-10-17
0.606,2025-10-20
0.612,2025-10-21
0.602,2025-10-22
0.605,2025-10-23
0.617,2025-10-24
0.622,2025-10-27
0.617,2025-10-28
0.666,2025-10-29
0.666,2025-10-30
0.658,2025-10-31
0.68,2025-11-03
0.664,2025-11-04
0.691,2025-11-05
0.704,2025-11-06
0.715,2025-11-07
0.715,2025-11-10
0.714,2025-11-11
0.686,2025-11-12
0.699,2025-11-13
0.69,2025-11-14
0.68,2025-11-17
0.665,2025-11-18
0.662,2025-11-19
0.65,2025-11-20
0.614,2025-11-21
0.614,2025-11-24
0.625,2025-11-25
0.629,2025-11-26
0.626,2025-11-27
0.633,2025-11-28
0.633,2025-12-01
0.625,2025-12-02
0.621,2025-12-03
0.619,2025-12-04
0.63,2025-12-05
0.638,2025-12-08
0.641,2025-12-09
0.633,2025-12-10
0.626,2025-12-11
0.637,2025-12-12
0.632,2025-12-15
0.613,2025-12-16
0.626,2025-12-17
0.616,2025-12-18
0.62,2025-12-19
0.626,2025-12-22
0.629,2025-12-23
0.637,2025-12-24
0.64,2025-12-25
0.653,2025-12-26
0.651,2025-12-29
0.643,2025-12-30
0.638,2025-12-31
0.646,2026-01-05
0.663,2026-01-06
0.665,2026-01-07
0.674,2026-01-08
0.673,2026-01-09
0.685,2026-01-12
0.682,2026-01-13
0.687,2026-01-14
0.689,2026-01-15
0.698,2026-01-16
0.713,2026-01-19
0.693,2026-01-20
0.691,2026-01-21
0.699,2026-01-22
0.767,2026-01-23
