收盘,日期
1.318,2025-09-26
1.331,2025-09-29
1.353,2025-09-30
1.374,2025-10-09
1.312,2025-10-10
1.323,2025-10-13
1.269,2025-10-14
1.29,2025-10-15
1.282,2025-10-16
1.234,2025-10-17
1.243,2025-10-20
1.275,2025-10-21
1.272,2025-10-22
1.265,2025-10-23
1.309,2025-10-24
1.325,2025-10-27
1.318,2025-10-28
1.333,2025-10-29
1.314,2025-10-30
1.303,2025-10-31
1.293,2025-11-03
1.273,2025-11-04
1.276,2025-11-05
1.307,2025-11-06
1.292,2025-11-07
1.289,2025-11-10
1.276,2025-11-11
1.268,2025-11-12
1.287,2025-11-13
1.265,2025-11-14
1.262,2025-11-17
1.26,2025-11-18
1.246,2025-11-19
1.232,2025-11-20
1.189,2025-11-21
1.206,2025-11-24
1.22,2025-11-25
1.232,2025-11-26
1.234,2025-11-27
1.248,2025-11-28
1.253,2025-12-01
1.235,2025-12-02
1.224,2025-12-03
1.237,2025-12-04
1.243,2025-12-05
1.266,2025-12-08
1.263,2025-12-09
1.263,2025-12-10
1.249,2025-12-11
1.27,2025-12-12
1.245,2025-12-15
1.222,2025-12-16
1.246,2025-12-17
1.237,2025-12-18
1.238,2025-12-19
1.258,2025-12-22
1.263,2025-12-23
1.277,2025-12-24
1.29,2025-12-25
1.288,2025-12-26
1.292,2025-12-29
1.294,2025-12-30
1.29,2025-12-31
1.335,2026-01-05
1.352,2026-01-06
1.372,2026-01-07
1.386,2026-01-08
1.418,2026-01-09
1.457,2026-01-12
1.416,2026-01-13
1.441,2026-01-14
1.431,2026-01-15
1.456,2026-01-16
1.452,2026-01-19
1.425,2026-01-20
1.463,2026-01-21
1.466,2026-01-22
1.49,2026-01-23
