收盘,日期
1.307,2025-09-26
1.317,2025-09-29
1.352,2025-09-30
1.342,2025-10-09
1.298,2025-10-10
1.262,2025-10-13
1.211,2025-10-14
1.244,2025-10-15
1.265,2025-10-16
1.227,2025-10-17
1.233,2025-10-20
1.251,2025-10-21
1.219,2025-10-22
1.204,2025-10-23
1.208,2025-10-24
1.22,2025-10-27
1.202,2025-10-28
1.209,2025-10-29
1.174,2025-10-30
1.225,2025-10-31
1.23,2025-11-03
1.201,2025-11-04
1.195,2025-11-05
1.202,2025-11-06
1.18,2025-11-07
1.193,2025-11-10
1.186,2025-11-11
1.216,2025-11-12
1.266,2025-11-13
1.247,2025-11-14
1.226,2025-11-17
1.206,2025-11-18
1.201,2025-11-19
1.206,2025-11-20
1.165,2025-11-21
1.191,2025-11-24
1.199,2025-11-25
1.216,2025-11-26
1.209,2025-11-27
1.202,2025-11-28
1.201,2025-12-01
1.182,2025-12-02
1.164,2025-12-03
1.188,2025-12-04
1.187,2025-12-05
1.178,2025-12-08
1.16,2025-12-09
1.155,2025-12-10
1.152,2025-12-11
1.161,2025-12-12
1.122,2025-12-15
1.102,2025-12-16
1.113,2025-12-17
1.117,2025-12-18
1.14,2025-12-19
1.124,2025-12-22
1.124,2025-12-23
1.115,2025-12-24
1.117,2025-12-25
1.118,2025-12-26
1.101,2025-12-29
1.089,2025-12-30
1.071,2025-12-31
1.139,2026-01-05
1.15,2026-01-06
1.187,2026-01-07
1.196,2026-01-08
1.212,2026-01-09
1.212,2026-01-12
1.231,2026-01-13
1.255,2026-01-14
1.239,2026-01-15
1.227,2026-01-16
1.193,2026-01-19
1.182,2026-01-20
1.185,2026-01-21
1.18,2026-01-22
1.196,2026-01-23
