收盘,日期
1.577,2025-09-26
1.604,2025-09-29
1.645,2025-09-30
1.694,2025-10-09
1.581,2025-10-10
1.622,2025-10-13
1.539,2025-10-14
1.554,2025-10-15
1.539,2025-10-16
1.476,2025-10-17
1.48,2025-10-20
1.53,2025-10-21
1.528,2025-10-22
1.517,2025-10-23
1.602,2025-10-24
1.632,2025-10-27
1.613,2025-10-28
1.621,2025-10-29
1.589,2025-10-30
1.521,2025-10-31
1.498,2025-11-03
1.486,2025-11-04
1.479,2025-11-05
1.549,2025-11-06
1.526,2025-11-07
1.508,2025-11-10
1.48,2025-11-11
1.474,2025-11-12
1.496,2025-11-13
1.451,2025-11-14
1.445,2025-11-17
1.462,2025-11-18
1.449,2025-11-19
1.433,2025-11-20
1.371,2025-11-21
1.375,2025-11-24
1.39,2025-11-25
1.42,2025-11-26
1.419,2025-11-27
1.439,2025-11-28
1.449,2025-12-01
1.427,2025-12-02
1.418,2025-12-03
1.452,2025-12-04
1.447,2025-12-05
1.487,2025-12-08
1.48,2025-12-09
1.48,2025-12-10
1.455,2025-12-11
1.485,2025-12-12
1.441,2025-12-15
1.415,2025-12-16
1.453,2025-12-17
1.433,2025-12-18
1.429,2025-12-19
1.469,2025-12-22
1.481,2025-12-23
1.502,2025-12-24
1.504,2025-12-25
1.495,2025-12-26
1.5,2025-12-29
1.52,2025-12-30
1.502,2025-12-31
1.571,2026-01-05
1.602,2026-01-06
1.642,2026-01-07
1.653,2026-01-08
1.67,2026-01-09
1.69,2026-01-12
1.625,2026-01-13
1.665,2026-01-14
1.69,2026-01-15
1.742,2026-01-16
1.732,2026-01-19
1.717,2026-01-20
1.788,2026-01-21
1.785,2026-01-22
1.787,2026-01-23
