开盘,收盘,日期
0.993,0.986,2023-09-14
0.987,0.987,2023-09-15
0.987,0.994,2023-09-18
0.993,0.983,2023-09-19
0.98,0.972,2023-09-20
0.969,0.964,2023-09-21
0.962,0.984,2023-09-22
0.98,0.982,2023-09-25
0.979,0.979,2023-09-26
0.979,0.981,2023-09-27
0.986,0.994,2023-09-28
0.99,0.992,2023-10-09
0.993,0.988,2023-10-10
0.991,0.991,2023-10-11
1.0,0.996,2023-10-12
0.994,0.99,2023-10-13
0.983,0.983,2023-10-16
0.983,0.98,2023-10-17
0.976,0.962,2023-10-18
0.958,0.957,2023-10-19
0.953,0.946,2023-10-20
0.938,0.919,2023-10-23
0.925,0.94,2023-10-24
0.947,0.958,2023-10-25
0.953,0.964,2023-10-26
0.96,0.975,2023-10-27
0.974,0.985,2023-10-30
0.984,0.976,2023-10-31
0.979,0.982,2023-11-01
0.982,0.972,2023-11-02
0.972,0.984,2023-11-03
0.989,1.005,2023-11-06
1.001,1.014,2023-11-07
1.014,1.02,2023-11-08
1.024,1.014,2023-11-09
1.01,1.009,2023-11-10
1.013,1.023,2023-11-13
1.02,1.028,2023-11-14
1.045,1.036,2023-11-15
1.036,1.033,2023-11-16
1.028,1.042,2023-11-17
1.044,1.05,2023-11-20
1.052,1.043,2023-11-21
1.038,1.034,2023-11-22
1.034,1.043,2023-11-23
1.041,1.026,2023-11-24
1.021,1.027,2023-11-27
1.027,1.037,2023-11-28
1.035,1.03,2023-11-29
1.026,1.025,2023-11-30
1.022,1.036,2023-12-01
1.039,1.033,2023-12-04
1.029,1.015,2023-12-05
1.01,1.019,2023-12-06
1.019,1.017,2023-12-07
1.017,1.002,2023-12-08
0.994,1.015,2023-12-11
1.015,1.019,2023-12-12
1.015,1.016,2023-12-13
1.016,1.011,2023-12-14
1.013,1.007,2023-12-15
1.006,0.993,2023-12-18
0.99,0.994,2023-12-19
0.996,0.985,2023-12-20
0.979,0.995,2023-12-21
0.992,0.978,2023-12-22
0.977,0.976,2023-12-25
0.974,0.963,2023-12-26
0.968,0.969,2023-12-27
0.965,0.99,2023-12-28
0.99,1.011,2023-12-29
1.016,1.011,2024-01-02
0.996,1.006,2024-01-03
1.002,1.008,2024-01-04
1.004,0.983,2024-01-05
0.981,0.965,2024-01-08
0.968,0.978,2024-01-09
0.975,0.967,2024-01-10
0.964,0.987,2024-01-11
0.983,0.977,2024-01-12
0.974,0.977,2024-01-15
0.975,0.977,2024-01-16
0.97,0.953,2024-01-17
0.946,0.95,2024-01-18
0.939,0.933,2024-01-19
0.93,0.874,2024-01-22
0.866,0.876,2024-01-23
0.881,0.89,2024-01-24
0.888,0.922,2024-01-25
0.919,0.918,2024-01-26
0.92,0.885,2024-01-29
0.879,0.858,2024-01-30
0.848,0.819,2024-01-31
0.812,0.806,2024-02-01
0.806,0.769,2024-02-02
0.753,0.706,2024-02-05
0.689,0.731,2024-02-06
0.722,0.712,2024-02-07
0.74,0.783,2024-02-08
0.779,0.799,2024-02-19
0.79,0.802,2024-02-20
0.792,0.805,2024-02-21
0.81,0.827,2024-02-22
0.83,0.856,2024-02-23
0.858,0.867,2024-02-26
0.861,0.893,2024-02-27
0.893,0.832,2024-02-28
0.824,0.868,2024-02-29
0.87,0.882,2024-03-01
0.88,0.885,2024-03-04
0.879,0.872,2024-03-05
0.867,0.884,2024-03-06
0.884,0.874,2024-03-07
0.871,0.886,2024-03-08
0.884,0.908,2024-03-11
0.909,0.915,2024-03-12
0.915,0.918,2024-03-13
0.915,0.909,2024-03-14
0.906,0.924,2024-03-15
0.925,0.943,2024-03-18
0.938,0.935,2024-03-19
0.934,0.946,2024-03-20
0.947,0.944,2024-03-21
0.94,0.933,2024-03-22
0.928,0.911,2024-03-25
0.91,0.909,2024-03-26
0.908,0.881,2024-03-27
0.878,0.904,2024-03-28
0.902,0.914,2024-03-29
0.917,0.932,2024-04-01
0.931,0.928,2024-04-02
0.923,0.919,2024-04-03
0.914,0.901,2024-04-08
0.898,0.916,2024-04-09
0.913,0.893,2024-04-10
0.887,0.898,2024-04-11
0.895,0.892,2024-04-12
0.888,0.86,2024-04-15
0.851,0.827,2024-04-16
0.834,0.864,2024-04-17
0.852,0.851,2024-04-18
0.848,0.85,2024-04-19
0.845,0.846,2024-04-22
0.846,0.849,2024-04-23
0.852,0.869,2024-04-24
0.863,0.866,2024-04-25
0.867,0.88,2024-04-26
0.881,0.903,2024-04-29
0.902,0.894,2024-04-30
0.908,0.911,2024-05-06
0.909,0.915,2024-05-07
0.913,0.903,2024-05-08
0.9,0.912,2024-05-09
0.915,0.903,2024-05-10
0.899,0.892,2024-05-13
0.895,0.898,2024-05-14
0.894,0.89,2024-05-15
0.893,0.896,2024-05-16
0.895,0.903,2024-05-17
0.903,0.906,2024-05-20
0.901,0.897,2024-05-21
0.895,0.904,2024-05-22
0.9,0.884,2024-05-23
0.882,0.875,2024-05-24
0.877,0.883,2024-05-27
0.88,0.876,2024-05-28
0.875,0.877,2024-05-29
0.875,0.871,2024-05-30
0.872,0.877,2024-05-31
0.874,0.861,2024-06-03
0.855,0.854,2024-06-04
0.852,0.837,2024-06-05
0.84,0.825,2024-06-06
0.824,0.818,2024-06-07
0.815,0.823,2024-06-11
0.82,0.835,2024-06-12
0.834,0.831,2024-06-13
0.827,0.832,2024-06-14
0.829,0.827,2024-06-17
0.826,0.841,2024-06-18
0.84,0.835,2024-06-19
0.835,0.816,2024-06-20
0.812,0.816,2024-06-21
0.807,0.785,2024-06-24
0.785,0.785,2024-06-25
0.779,0.807,2024-06-26
0.8,0.788,2024-06-27
0.785,0.794,2024-06-28
0.789,0.801,2024-07-01
0.8,0.799,2024-07-02
0.799,0.791,2024-07-03
0.791,0.771,2024-07-04
0.767,0.776,2024-07-05
0.77,0.755,2024-07-08
0.752,0.77,2024-07-09
0.765,0.764,2024-07-10
0.776,0.792,2024-07-11
0.791,0.788,2024-07-12
0.784,0.774,2024-07-15
0.77,0.775,2024-07-16
0.773,0.765,2024-07-17
0.758,0.762,2024-07-18
0.756,0.764,2024-07-19
0.763,0.769,2024-07-22
0.768,0.754,2024-07-23
0.75,0.743,2024-07-24
0.738,0.745,2024-07-25
0.744,0.759,2024-07-26
0.757,0.759,2024-07-29
0.756,0.766,2024-07-30
0.762,0.794,2024-07-31
0.793,0.795,2024-08-01
0.787,0.784,2024-08-02
0.777,0.763,2024-08-05
0.777,0.78,2024-08-06
0.778,0.78,2024-08-07
0.775,0.778,2024-08-08
0.778,0.773,2024-08-09
0.768,0.766,2024-08-12
0.767,0.772,2024-08-13
0.771,0.769,2024-08-14
0.765,0.779,2024-08-15
0.779,0.775,2024-08-16
0.775,0.773,2024-08-19
0.771,0.759,2024-08-20
0.755,0.758,2024-08-21
0.756,0.747,2024-08-22
0.741,0.741,2024-08-23
0.738,0.75,2024-08-26
0.747,0.738,2024-08-27
0.736,0.74,2024-08-28
0.735,0.752,2024-08-29
0.75,0.769,2024-08-30
0.765,0.754,2024-09-02
0.753,0.765,2024-09-03
0.758,0.758,2024-09-04
0.758,0.768,2024-09-05
0.77,0.755,2024-09-06
0.749,0.75,2024-09-09
0.751,0.752,2024-09-10
0.748,0.747,2024-09-11
0.749,0.747,2024-09-12
0.747,0.735,2024-09-13
0.733,0.73,2024-09-18
0.732,0.75,2024-09-19
0.746,0.746,2024-09-20
0.747,0.747,2024-09-23
