收盘,日期
1.656,2025-09-26
1.675,2025-09-29
1.678,2025-09-30
1.705,2025-10-09
1.681,2025-10-10
1.668,2025-10-13
1.653,2025-10-14
1.676,2025-10-15
1.684,2025-10-16
1.656,2025-10-17
1.642,2025-10-20
1.67,2025-10-21
1.666,2025-10-22
1.669,2025-10-23
1.684,2025-10-24
1.716,2025-10-27
1.707,2025-10-28
1.727,2025-10-29
1.716,2025-10-30
1.692,2025-10-31
1.695,2025-11-03
1.677,2025-11-04
1.685,2025-11-05
1.708,2025-11-06
1.708,2025-11-07
1.707,2025-11-10
1.697,2025-11-11
1.693,2025-11-12
1.708,2025-11-13
1.694,2025-11-14
1.677,2025-11-17
1.661,2025-11-18
1.667,2025-11-19
1.662,2025-11-20
1.621,2025-11-21
1.62,2025-11-24
1.63,2025-11-25
1.645,2025-11-26
1.645,2025-11-27
1.64,2025-11-28
1.657,2025-12-01
1.655,2025-12-02
1.642,2025-12-03
1.655,2025-12-04
1.658,2025-12-05
1.673,2025-12-08
1.67,2025-12-09
1.667,2025-12-10
1.655,2025-12-11
1.663,2025-12-12
1.663,2025-12-15
1.646,2025-12-16
1.665,2025-12-17
1.656,2025-12-18
1.661,2025-12-19
1.674,2025-12-22
1.682,2025-12-23
1.684,2025-12-24
1.691,2025-12-25
1.694,2025-12-26
1.681,2025-12-29
1.695,2025-12-30
1.684,2025-12-31
1.711,2026-01-05
1.736,2026-01-06
1.736,2026-01-07
1.729,2026-01-08
1.738,2026-01-09
1.743,2026-01-12
1.741,2026-01-13
1.734,2026-01-14
1.733,2026-01-15
1.735,2026-01-16
1.731,2026-01-19
1.73,2026-01-20
1.73,2026-01-21
1.733,2026-01-22
1.726,2026-01-23
