日期,open,high,low,收盘,volume,amount
2025-09-01,1.05,1.05,0.998,1.006,111301300,112156403
2025-09-02,1.006,1.015,0.973,1.006,102187600,101625656
2025-09-03,1.015,1.015,0.98,0.984,84199900,83814366
2025-09-04,0.984,0.988,0.931,0.95,100310500,96307455
2025-09-05,0.95,0.977,0.942,0.975,31540900,30385737
2025-09-08,0.975,1.023,0.974,1.017,124155400,125354661
2025-09-09,1.014,1.014,0.995,0.999,74657200,74878349
2025-09-10,0.999,1.009,0.99,1.0,59655200,59534477
2025-09-11,1.001,1.025,0.99,1.023,162571400,164511545
2025-09-12,1.023,1.037,1.018,1.019,111852900,114776360
2025-09-15,1.019,1.031,1.015,1.021,44999600,46069139
2025-09-16,1.027,1.062,1.021,1.056,128331100,134059769
2025-09-17,1.057,1.078,1.056,1.076,84251500,90228496
2025-09-18,1.076,1.11,1.057,1.08,129420100,140818062
2025-09-19,1.072,1.072,1.045,1.049,95369400,101117902
2025-09-22,1.045,1.064,1.045,1.063,47023800,49627393
2025-09-23,1.07,1.071,1.027,1.052,95677500,100370949
2025-09-24,1.049,1.082,1.038,1.08,75006400,80253388
2025-09-25,1.081,1.094,1.077,1.085,81495200,88553247
2025-09-26,1.085,1.085,1.048,1.051,91155600,97025925
2025-09-29,1.05,1.063,1.046,1.06,74253600,78398272
2025-09-30,1.062,1.074,1.062,1.074,49216300,52670341
2025-10-09,1.087,1.097,1.063,1.088,55017200,59676990
2025-10-10,1.08,1.088,1.05,1.058,76876400,82215228
2025-10-13,1.032,1.034,1.009,1.032,60055800,61391726
2025-10-14,1.035,1.043,0.986,0.989,141883000,143547817
2025-10-15,0.994,1.014,0.981,1.012,54052100,53918697
2025-10-16,1.011,1.011,0.991,0.995,63150900,63089625
2025-10-17,0.996,1.0,0.956,0.958,86503600,84423231
2025-10-20,0.969,0.986,0.967,0.97,48984300,47795393
2025-10-21,0.97,0.991,0.97,0.99,32432900,31940826
2025-10-22,0.992,1.002,0.982,0.993,41250900,40893803
2025-10-23,0.995,0.995,0.974,0.991,64199200,62912046
2025-10-24,0.991,1.006,0.991,1.005,51344200,51379152
2025-10-27,1.012,1.025,1.007,1.017,57002800,57937954
2025-10-28,1.023,1.023,1.01,1.015,34606700,35184283
2025-10-29,1.02,1.026,1.011,1.026,54622900,55578905
2025-10-30,1.028,1.03,1.011,1.012,94688500,96437744
2025-10-31,1.008,1.023,1.006,1.011,59698800,60476732
2025-11-03,1.016,1.016,0.995,1.009,69143500,69407284
2025-11-04,1.013,1.013,0.978,0.984,59187100,58598915
2025-11-05,0.976,0.982,0.967,0.977,51708500,50328759
2025-11-06,0.981,0.999,0.98,0.996,33367400,33046534
2025-11-07,1.0,1.0,0.979,0.979,40387700,39719018
2025-11-10,0.983,0.985,0.967,0.972,46910900,45599562
2025-11-11,0.976,0.98,0.962,0.965,67707300,65485924
2025-11-12,0.972,0.972,0.947,0.952,71208100,67958470
