收盘,日期
1.694,2025-09-26
1.712,2025-09-29
1.745,2025-09-30
1.714,2025-10-09
1.658,2025-10-10
1.614,2025-10-13
1.573,2025-10-14
1.614,2025-10-15
1.591,2025-10-16
1.537,2025-10-17
1.573,2025-10-20
1.601,2025-10-21
1.569,2025-10-22
1.585,2025-10-23
1.589,2025-10-24
1.619,2025-10-27
1.599,2025-10-28
1.617,2025-10-29
1.58,2025-10-30
1.57,2025-10-31
1.584,2025-11-03
1.552,2025-11-04
1.533,2025-11-05
1.557,2025-11-06
1.518,2025-11-07
1.547,2025-11-10
1.541,2025-11-11
1.55,2025-11-12
1.565,2025-11-13
1.528,2025-11-14
1.506,2025-11-17
1.482,2025-11-18
1.471,2025-11-19
1.454,2025-11-20
1.439,2025-11-21
1.47,2025-11-24
1.483,2025-11-25
1.49,2025-11-26
1.472,2025-11-27
1.471,2025-11-28
1.479,2025-12-01
1.46,2025-12-02
1.436,2025-12-03
1.452,2025-12-04
1.466,2025-12-05
1.457,2025-12-08
1.438,2025-12-09
1.438,2025-12-10
1.425,2025-12-11
1.449,2025-12-12
1.425,2025-12-15
1.394,2025-12-16
1.41,2025-12-17
1.388,2025-12-18
1.41,2025-12-19
1.41,2025-12-22
1.404,2025-12-23
1.406,2025-12-24
1.397,2025-12-25
1.402,2025-12-26
1.388,2025-12-29
1.399,2025-12-30
1.38,2025-12-31
1.444,2026-01-05
1.465,2026-01-06
1.43,2026-01-07
1.417,2026-01-08
1.442,2026-01-09
1.515,2026-01-12
1.513,2026-01-13
1.55,2026-01-14
1.515,2026-01-15
1.501,2026-01-16
1.471,2026-01-19
1.459,2026-01-20
1.468,2026-01-21
1.466,2026-01-22
1.483,2026-01-23
