收盘,日期
1.208,2025-09-26
1.232,2025-09-29
1.26,2025-09-30
1.353,2025-10-09
1.308,2025-10-10
1.404,2025-10-13
1.361,2025-10-14
1.358,2025-10-15
1.318,2025-10-16
1.282,2025-10-17
1.285,2025-10-20
1.303,2025-10-21
1.28,2025-10-22
1.276,2025-10-23
1.304,2025-10-24
1.338,2025-10-27
1.319,2025-10-28
1.35,2025-10-29
1.366,2025-10-30
1.325,2025-10-31
1.307,2025-11-03
1.291,2025-11-04
1.288,2025-11-05
1.306,2025-11-06
1.304,2025-11-07
1.287,2025-11-10
1.272,2025-11-11
1.252,2025-11-12
1.279,2025-11-13
1.262,2025-11-14
1.269,2025-11-17
1.245,2025-11-18
1.253,2025-11-19
1.255,2025-11-20
1.188,2025-11-21
1.197,2025-11-24
1.213,2025-11-25
1.207,2025-11-26
1.204,2025-11-27
1.225,2025-11-28
1.252,2025-12-01
1.232,2025-12-02
1.233,2025-12-03
1.223,2025-12-04
1.251,2025-12-05
1.264,2025-12-08
1.246,2025-12-09
1.247,2025-12-10
1.24,2025-12-11
1.249,2025-12-12
1.238,2025-12-15
1.202,2025-12-16
1.233,2025-12-17
1.218,2025-12-18
1.246,2025-12-19
1.269,2025-12-22
1.269,2025-12-23
1.276,2025-12-24
1.289,2025-12-25
1.304,2025-12-26
1.306,2025-12-29
1.311,2025-12-30
1.314,2025-12-31
1.343,2026-01-05
1.38,2026-01-06
1.427,2026-01-07
1.409,2026-01-08
1.468,2026-01-09
1.531,2026-01-12
1.479,2026-01-13
1.463,2026-01-14
1.45,2026-01-15
1.448,2026-01-16
1.466,2026-01-19
1.441,2026-01-20
1.465,2026-01-21
1.477,2026-01-22
1.517,2026-01-23
